type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.gate,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,lpl,eggp,,2022-10-30t10:20:00.000,2022-10-30t10:20:00.000,dub,eidw,1,2,2022-10-30t11:15:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,,,,,12,,,,,
departure,active,lpl,eggp,,2022-10-30t13:20:00.000,2022-10-30t13:20:00.000,noc,eikn,,,2022-10-30t14:25:00.000,ryanair,fr,ryr,6552,fr6552,ryr6552,2022-10-30t13:19:00.000,2022-10-30t13:19:00.000,2022-10-30t13:19:00.000,2022-10-30t14:09:00.000,16,,,,,
departure,active,lpl,eggp,8.0,2022-10-30t16:15:00.000,2022-10-30t16:15:00.000,cia,lira,,4,2022-10-30t20:00:00.000,ryanair,fr,ryr,4580,fr4580,ryr4580,2022-10-30t16:23:00.000,2022-10-30t16:23:00.000,2022-10-30t16:23:00.000,2022-10-30t19:53:00.000,12,,,,,
departure,active,lpl,eggp,,2022-10-30t16:30:00.000,2022-10-30t16:30:00.000,sof,lbsf,2,,2022-10-30t21:50:00.000,ryanair,fr,ryr,6612,fr6612,ryr6612,,,,,16,,,,,
departure,active,lpl,eggp,10.0,2022-10-30t16:30:00.000,2022-10-30t16:40:00.000,mla,lmml,,,2022-10-30t20:55:00.000,ryanair,fr,ryr,8928,fr8928,ryr8928,,,,,14,,,,,
departure,active,lpl,eggp,12.0,2022-10-30t17:30:00.000,2022-10-30t17:30:00.000,bgy,lime,,,2022-10-30t20:40:00.000,ryanair,fr,ryr,3431,fr3431,ryr3431,2022-10-30t17:41:00.000,2022-10-30t17:41:00.000,2022-10-30t17:41:00.000,2022-10-30t20:31:00.000,17,,,,,
departure,active,lpl,eggp,23.0,2022-10-30t18:25:00.000,2022-10-30t18:53:00.000,wmi,epmo,,,2022-10-30t21:50:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,2022-10-30t18:48:00.000,2022-10-30t18:48:00.000,2022-10-30t18:48:00.000,2022-10-30t21:52:00.000,16,2.0,,,,
departure,active,lpl,eggp,30.0,2022-10-30t21:00:00.000,2022-10-30t21:30:00.000,dub,eidw,1,2,2022-10-30t21:55:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,111,,,,,
departure,active,lpl,eggp,25.0,2022-10-30t22:55:00.000,2022-10-30t23:20:00.000,dub,eidw,1,4,2022-10-30t23:50:00.000,ryanair,fr,ryr,5542,fr5542,ryr5542,,,,,103,,,,,
departure,active,lpl,eggp,,2022-10-31t06:15:00.000,2022-10-31t06:15:00.000,dub,eidw,1,8,2022-10-31t07:10:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-10-31t06:13:00.000,2022-10-31t06:13:00.000,2022-10-31t06:13:00.000,,112,,2022-10-31t06:46:00.000,2022-10-31t06:46:00.000,2022-10-31t06:46:00.000,
departure,active,lpl,eggp,10.0,2022-10-31t07:15:00.000,2022-10-31t07:25:00.000,crl,ebci,,,2022-10-31t09:35:00.000,ryanair,fr,ryr,4766,fr4766,ryr4766,,,,,14,,,,,
departure,active,lpl,eggp,4.0,2022-10-31t08:00:00.000,2022-10-31t08:15:00.000,fao,lpfr,,,2022-10-31t10:50:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-10-31t08:03:00.000,2022-10-31t08:03:00.000,2022-10-31t08:03:00.000,2022-10-31t10:42:00.000,12,,,,,
departure,active,lpl,eggp,3.0,2022-10-31t09:10:00.000,2022-10-31t09:10:00.000,noc,eikn,,,2022-10-31t10:15:00.000,ryanair,fr,ryr,6552,fr6552,ryr6552,2022-10-31t09:13:00.000,2022-10-31t09:13:00.000,2022-10-31t09:13:00.000,2022-10-31t10:00:00.000,14,,,,,
departure,active,lpl,eggp,,2022-10-31t12:35:00.000,2022-10-31t12:35:00.000,tfs,gcts,,a5,2022-10-31t16:55:00.000,ryanair,fr,ryr,6596,fr6596,ryr6596,,,,,16,,,,,
departure,active,lpl,eggp,8.0,2022-10-31t12:40:00.000,2022-10-31t12:40:00.000,dub,eidw,1,4,2022-10-31t13:35:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-10-31t12:47:00.000,2022-10-31t12:47:00.000,2022-10-31t12:47:00.000,2022-10-31t13:20:00.000,105,,,,,
departure,active,lpl,eggp,6.0,2022-10-31t14:35:00.000,2022-10-31t14:35:00.000,ork,eick,,3,2022-10-31t15:45:00.000,ryanair,fr,ryr,6588,fr6588,ryr6588,2022-10-31t14:40:00.000,2022-10-31t14:40:00.000,2022-10-31t14:40:00.000,2022-10-31t15:37:00.000,12,,,,,
departure,active,lpl,eggp,26.0,2022-10-31t15:20:00.000,2022-10-31t15:30:00.000,alc,leal,,3b,2022-10-31t19:05:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-10-31t15:45:00.000,2022-10-31t15:45:00.000,2022-10-31t15:45:00.000,2022-10-31t19:16:00.000,,12.0,,,,
departure,active,lpl,eggp,20.0,2022-10-31t15:45:00.000,2022-10-31t15:45:00.000,arn,essa,5,3,2022-10-31t19:10:00.000,ryanair,fr,ryr,6594,fr6594,ryr6594,2022-10-31t16:05:00.000,2022-10-31t16:05:00.000,2022-10-31t16:05:00.000,2022-10-31t18:57:00.000,17,,,,,
departure,active,lpl,eggp,,2022-10-31t18:45:00.000,2022-10-31t18:45:00.000,wro,epwr,,a,2022-10-31t21:55:00.000,ryanair,fr,ryr,2079,fr2079,ryr2079,,,,,,,,,,
departure,active,lpl,eggp,23.0,2022-10-31t21:45:00.000,2022-10-31t21:50:00.000,dub,eidw,1,5,2022-10-31t22:40:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,2022-10-31t22:08:00.000,2022-10-31t22:08:00.000,2022-10-31t22:08:00.000,2022-10-31t22:41:00.000,109,1.0,,,,
departure,active,lpl,eggp,35.0,2022-10-02t08:45:00.000,2022-10-02t09:20:00.000,fra,eddf,1,,2022-10-02t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,14.0,2022-10-03t17:35:00.000,2022-10-03t17:35:00.000,fra,eddf,1,,2022-10-03t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-03t17:48:00.000,2022-10-03t17:48:00.000,2022-10-03t17:48:00.000,2022-10-03t20:03:00.000,,,,,,
departure,active,lpl,eggp,,2022-10-05t08:45:00.000,2022-10-05t08:45:00.000,fra,eddf,1,,2022-10-05t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,2.0,2022-10-07t17:35:00.000,2022-10-07t17:35:00.000,fra,eddf,1,,2022-10-07t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-07t17:37:00.000,2022-10-07t17:37:00.000,2022-10-07t17:37:00.000,2022-10-07t19:55:00.000,,,,,,
departure,active,lpl,eggp,,2022-10-09t08:45:00.000,2022-10-09t08:45:00.000,fra,eddf,1,,2022-10-09t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-09t08:45:00.000,2022-10-09t08:45:00.000,2022-10-09t08:45:00.000,2022-10-09t11:01:00.000,,,,,,
departure,active,lpl,eggp,,2022-10-12t08:45:00.000,2022-10-12t08:45:00.000,fra,eddf,1,,2022-10-12t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-12t08:43:00.000,2022-10-12t08:43:00.000,2022-10-12t08:43:00.000,2022-10-12t11:07:00.000,,,,,,
departure,active,lpl,eggp,15.0,2022-10-14t17:35:00.000,2022-10-14t17:35:00.000,fra,eddf,1,,2022-10-14t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-14t17:50:00.000,2022-10-14t17:50:00.000,2022-10-14t17:50:00.000,2022-10-14t20:05:00.000,,,,,,
departure,active,lpl,eggp,3.0,2022-10-16t08:45:00.000,2022-10-16t08:45:00.000,fra,eddf,1,,2022-10-16t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-16t08:47:00.000,2022-10-16t08:47:00.000,2022-10-16t08:47:00.000,2022-10-16t11:03:00.000,,,,,,
departure,active,lpl,eggp,,2022-10-17t17:35:00.000,2022-10-17t17:35:00.000,fra,eddf,1,,2022-10-17t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,10.0,2022-10-19t08:45:00.000,2022-10-19t08:45:00.000,fra,eddf,1,,2022-10-19t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-19t08:55:00.000,2022-10-19t08:55:00.000,2022-10-19t08:55:00.000,2022-10-19t11:10:00.000,,,,,,
departure,active,lpl,eggp,5.0,2022-10-21t17:35:00.000,2022-10-21t17:35:00.000,fra,eddf,1,,2022-10-21t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-21t17:40:00.000,2022-10-21t17:40:00.000,2022-10-21t17:40:00.000,2022-10-21t19:59:00.000,,,,,,
departure,active,lpl,eggp,26.0,2022-10-23t08:45:00.000,2022-10-23t09:11:00.000,fra,eddf,1,,2022-10-23t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,3.0,2022-10-24t17:35:00.000,2022-10-24t17:35:00.000,fra,eddf,1,,2022-10-24t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-24t17:37:00.000,2022-10-24t17:37:00.000,2022-10-24t17:37:00.000,2022-10-24t19:55:00.000,,,,,,
departure,active,lpl,eggp,2.0,2022-10-26t08:45:00.000,2022-10-26t08:45:00.000,fra,eddf,1,,2022-10-26t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-10-26t08:46:00.000,2022-10-26t08:46:00.000,2022-10-26t08:46:00.000,2022-10-26t11:04:00.000,,,,,,
departure,active,lpl,eggp,,2022-10-28t17:35:00.000,2022-10-28t17:35:00.000,fra,eddf,1,,2022-10-28t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-10-31t17:25:00.000,2022-10-31t17:25:00.000,fra,eddf,1,,2022-10-31t20:10:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,3.0,2022-11-01t06:25:00.000,2022-11-01t06:25:00.000,kun,eyka,,,2022-11-01t11:15:00.000,ryanair,fr,ryr,6418,fr6418,ryr6418,2022-11-01t06:27:00.000,2022-11-01t06:27:00.000,2022-11-01t06:27:00.000,2022-11-01t10:46:00.000,12,,,,,
departure,active,lpl,eggp,,2022-11-01t06:45:00.000,2022-11-01t06:45:00.000,bva,lfob,t1,,2022-11-01t09:05:00.000,ryanair,fr,ryr,4377,fr4377,ryr4377,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-11-01t07:00:00.000,2022-11-01t07:00:00.000,dub,eidw,1,4,2022-11-01t07:55:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-11-01t07:05:00.000,2022-11-01t07:05:00.000,2022-11-01t07:05:00.000,,14,,2022-11-01t07:37:00.000,2022-11-01t07:37:00.000,2022-11-01t07:37:00.000,
departure,active,lpl,eggp,8.0,2022-11-01t07:20:00.000,2022-11-01t07:20:00.000,agp,lemg,2,,2022-11-01t11:10:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,2022-11-01t07:28:00.000,2022-11-01t07:28:00.000,2022-11-01t07:28:00.000,2022-11-01t11:10:00.000,b16,,,,,
departure,active,lpl,eggp,21.0,2022-11-01t09:40:00.000,2022-11-01t09:40:00.000,cia,lira,,2,2022-11-01t13:25:00.000,ryanair,fr,ryr,4580,fr4580,ryr4580,2022-11-01t10:00:00.000,2022-11-01t10:00:00.000,2022-11-01t10:00:00.000,2022-11-01t13:30:00.000,14,6.0,,,,
departure,active,lpl,eggp,,2022-11-01t13:30:00.000,2022-11-01t13:30:00.000,alc,leal,,3b,2022-11-01t17:15:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-01t14:35:00.000,2022-11-01t14:35:00.000,krk,epkk,t,,2022-11-01t18:05:00.000,ryanair,fr,ryr,6360,fr6360,ryr6360,2022-11-01t14:35:00.000,2022-11-01t14:35:00.000,2022-11-01t14:35:00.000,2022-11-01t17:41:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-11-01t16:30:00.000,2022-11-01t16:30:00.000,dub,eidw,1,3,2022-11-01t17:25:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-11-01t16:39:00.000,2022-11-01t16:39:00.000,2022-11-01t16:39:00.000,,12,,2022-11-01t17:11:00.000,2022-11-01t17:11:00.000,2022-11-01t17:11:00.000,
departure,active,lpl,eggp,11.0,2022-11-01t19:15:00.000,2022-11-01t19:15:00.000,cph,ekch,2,,2022-11-01t22:10:00.000,ryanair,fr,ryr,6556,fr6556,ryr6556,2022-11-01t19:25:00.000,2022-11-01t19:25:00.000,2022-11-01t19:25:00.000,2022-11-01t21:53:00.000,16,,,,,
departure,active,lpl,eggp,5.0,2022-11-01t20:10:00.000,2022-11-01t20:10:00.000,ork,eick,,3,2022-11-01t21:20:00.000,ryanair,fr,ryr,6588,fr6588,ryr6588,2022-11-01t20:15:00.000,2022-11-01t20:15:00.000,2022-11-01t20:15:00.000,2022-11-01t21:07:00.000,12,,,,,
departure,active,lpl,eggp,1.0,2022-11-01t20:40:00.000,2022-11-01t20:40:00.000,dub,eidw,1,4,2022-11-01t21:35:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,2022-11-01t20:41:00.000,2022-11-01t20:41:00.000,2022-11-01t20:41:00.000,2022-11-01t21:13:00.000,14,,,,,
departure,active,lpl,eggp,9.0,2022-11-02t06:20:00.000,2022-11-02t06:20:00.000,tfs,gcts,,b2,2022-11-02t10:40:00.000,ryanair,fr,ryr,6596,fr6596,ryr6596,2022-11-02t06:29:00.000,2022-11-02t06:29:00.000,2022-11-02t06:29:00.000,2022-11-02t10:50:00.000,12,11.0,,,,
departure,active,lpl,eggp,11.0,2022-11-02t07:25:00.000,2022-11-02t07:25:00.000,dub,eidw,1,4,2022-11-02t08:20:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-11-02t07:36:00.000,2022-11-02t07:36:00.000,2022-11-02t07:36:00.000,,16,,2022-11-02t08:06:00.000,2022-11-02t08:06:00.000,2022-11-02t08:06:00.000,
departure,active,lpl,eggp,,2022-11-02t08:55:00.000,2022-11-02t08:55:00.000,noc,eikn,,,2022-11-02t10:00:00.000,ryanair,fr,ryr,6552,fr6552,ryr6552,,,,,16,,,,,
departure,active,lpl,eggp,43.0,2022-11-02t10:05:00.000,2022-11-02t10:05:00.000,bcn,lebl,2,45,2022-11-02t13:25:00.000,ryanair,fr,ryr,6558,fr6558,ryr6558,2022-11-02t10:48:00.000,2022-11-02t10:48:00.000,2022-11-02t10:48:00.000,2022-11-02t13:46:00.000,16,22.0,,,,
departure,active,lpl,eggp,,2022-11-02t11:50:00.000,2022-11-02t11:50:00.000,alc,leal,,7b,2022-11-02t15:35:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-02t16:40:00.000,2022-11-02t16:40:00.000,ksc,lzkz,,,2022-11-02t20:20:00.000,ryanair,fr,ryr,3344,fr3344,ryr3344,,,,,,,,,,
departure,active,lpl,eggp,36.0,2022-11-02t16:40:00.000,2022-11-02t17:16:00.000,szz,epsc,,,2022-11-02t19:35:00.000,ryanair,fr,ryr,9676,fr9676,ryr9676,,,,,,,,,,
departure,active,lpl,eggp,6.0,2022-11-02t19:00:00.000,2022-11-02t19:00:00.000,poz,eppo,,,2022-11-02t22:05:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,2022-11-02t19:06:00.000,2022-11-02t19:06:00.000,2022-11-02t19:06:00.000,2022-11-02t21:52:00.000,12,,,,,
departure,active,lpl,eggp,55.0,2022-11-02t19:30:00.000,2022-11-02t20:25:00.000,dub,eidw,1,4,2022-11-02t20:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,109,,,,,
departure,active,lpl,eggp,46.0,2022-11-02t21:35:00.000,2022-11-02t22:00:00.000,dub,eidw,1,5,2022-11-02t22:30:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,2022-11-02t22:20:00.000,2022-11-02t22:20:00.000,2022-11-02t22:20:00.000,2022-11-02t22:51:00.000,12,22.0,,,,
departure,active,lpl,eggp,,2022-11-03t05:45:00.000,2022-11-03t05:45:00.000,wmi,epmo,,,2022-11-03t09:10:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-03t06:00:00.000,2022-11-03t06:00:00.000,fue,gcfv,,4,2022-11-03t10:10:00.000,ryanair,fr,ryr,6562,fr6562,ryr6562,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-11-03t07:15:00.000,2022-11-03t07:15:00.000,cia,lira,,4,2022-11-03t11:00:00.000,ryanair,fr,ryr,4580,fr4580,ryr4580,2022-11-03t07:20:00.000,2022-11-03t07:20:00.000,2022-11-03t07:20:00.000,2022-11-03t10:44:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-11-03t07:45:00.000,2022-11-03t07:45:00.000,dub,eidw,1,5,2022-11-03t08:40:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-11-03t07:54:00.000,2022-11-03t07:54:00.000,2022-11-03t07:54:00.000,2022-11-03t08:27:00.000,111,,,,,
departure,active,lpl,eggp,,2022-11-03t08:55:00.000,2022-11-03t08:55:00.000,mla,lmml,,,2022-11-03t13:20:00.000,ryanair,fr,ryr,8928,fr8928,ryr8928,,,,,,,,,,
departure,active,lpl,eggp,19.0,2022-11-03t12:20:00.000,2022-11-03t12:39:00.000,ace,gcrr,1,4,2022-11-03t16:25:00.000,ryanair,fr,ryr,6574,fr6574,ryr6574,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-11-03t13:25:00.000,2022-11-03t13:30:00.000,dub,eidw,1,3,2022-11-03t14:20:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,,,,,14,,,,,
departure,active,lpl,eggp,8.0,2022-11-03t14:10:00.000,2022-11-03t14:10:00.000,alc,leal,,7b,2022-11-03t17:55:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-11-03t14:17:00.000,2022-11-03t14:17:00.000,2022-11-03t14:17:00.000,2022-11-03t17:44:00.000,,,,,,
departure,active,lpl,eggp,2.0,2022-11-03t17:40:00.000,2022-11-03t17:40:00.000,krk,epkk,t,,2022-11-03t21:10:00.000,ryanair,fr,ryr,6360,fr6360,ryr6360,2022-11-03t17:41:00.000,2022-11-03t17:41:00.000,2022-11-03t17:41:00.000,2022-11-03t20:50:00.000,14,,,,,
departure,active,lpl,eggp,2.0,2022-11-03t21:35:00.000,2022-11-03t21:35:00.000,dub,eidw,1,3,2022-11-03t22:30:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,2022-11-03t21:36:00.000,2022-11-03t21:36:00.000,2022-11-03t21:36:00.000,2022-11-03t22:04:00.000,14,,,,,
departure,active,lpl,eggp,13.0,2022-11-04t06:35:00.000,2022-11-04t06:35:00.000,tfs,gcts,,b4,2022-11-04t10:55:00.000,ryanair,fr,ryr,6596,fr6596,ryr6596,2022-11-04t06:47:00.000,2022-11-04t06:47:00.000,2022-11-04t06:47:00.000,2022-11-04t10:54:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-11-04t06:55:00.000,2022-11-04t06:55:00.000,dub,eidw,1,5,2022-11-04t07:50:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-11-04t07:01:00.000,2022-11-04t07:01:00.000,2022-11-04t07:01:00.000,2022-11-04t07:32:00.000,14,,,,,
departure,active,lpl,eggp,19.0,2022-11-04t06:55:00.000,2022-11-04t06:55:00.000,fao,lpfr,,,2022-11-04t09:45:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-11-04t07:14:00.000,2022-11-04t07:14:00.000,2022-11-04t07:14:00.000,2022-11-04t09:57:00.000,,12.0,,,,
departure,active,lpl,eggp,51.0,2022-11-04t07:10:00.000,2022-11-04t08:01:00.000,alc,leal,,7b,2022-11-04t10:55:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,20.0,2022-11-04t07:45:00.000,2022-11-04t07:45:00.000,arn,essa,5,1,2022-11-04t11:10:00.000,ryanair,fr,ryr,4666,fr4666,ryr4666,2022-11-04t08:05:00.000,2022-11-04t08:05:00.000,2022-11-04t08:05:00.000,2022-11-04t11:05:00.000,14,,,,,
departure,active,lpl,eggp,,2022-11-04t09:35:00.000,2022-11-04t09:35:00.000,bgy,lime,,,2022-11-04t12:45:00.000,ryanair,fr,ryr,3431,fr3431,ryr3431,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-04t11:05:00.000,2022-11-04t11:05:00.000,ork,eick,,1,2022-11-04t12:15:00.000,ryanair,fr,ryr,6588,fr6588,ryr6588,,,,,2,,,,,
departure,active,lpl,eggp,35.0,2022-11-04t13:30:00.000,2022-11-04t14:05:00.000,noc,eikn,,,2022-11-04t14:35:00.000,ryanair,fr,ryr,6552,fr6552,ryr6552,,,,,,,,,,
departure,active,lpl,eggp,55.0,2022-11-04t14:10:00.000,2022-11-04t15:05:00.000,ace,gcrr,1,5,2022-11-04t18:15:00.000,ryanair,fr,ryr,6574,fr6574,ryr6574,,,,,,,,,,
departure,active,lpl,eggp,45.0,2022-11-04t15:25:00.000,2022-11-04t15:45:00.000,dub,eidw,1,2,2022-11-04t16:20:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-11-04t16:09:00.000,2022-11-04t16:09:00.000,2022-11-04t16:09:00.000,2022-11-04t16:42:00.000,111,23.0,,,,
departure,active,lpl,eggp,,2022-11-04t16:05:00.000,2022-11-04t16:05:00.000,wro,epwr,,d,2022-11-04t19:15:00.000,ryanair,fr,ryr,2079,fr2079,ryr2079,,,,,12,,,,,
departure,active,lpl,eggp,,2022-11-04t16:15:00.000,2022-11-04t16:15:00.000,agp,lemg,,,2022-11-04t20:05:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-04t17:05:00.000,2022-11-04t17:05:00.000,dub,eidw,1,4,2022-11-04t18:00:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,,,,,110,,,,,
departure,active,lpl,eggp,26.0,2022-11-04t19:45:00.000,2022-11-04t20:00:00.000,dub,eidw,1,3,2022-11-04t20:40:00.000,ryanair,fr,ryr,5542,fr5542,ryr5542,2022-11-04t20:11:00.000,2022-11-04t20:11:00.000,2022-11-04t20:11:00.000,2022-11-04t20:42:00.000,17,2.0,,,,
departure,active,lpl,eggp,30.0,2022-11-04t20:35:00.000,2022-11-04t21:05:00.000,crl,ebci,,,2022-11-04t22:55:00.000,ryanair,fr,ryr,4766,fr4766,ryr4766,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-05t07:00:00.000,2022-11-05t07:00:00.000,ork,eick,,3,2022-11-05t08:10:00.000,ryanair,fr,ryr,6588,fr6588,ryr6588,,,,,14,,,,,
departure,active,lpl,eggp,,2022-11-05t07:15:00.000,2022-11-05t07:15:00.000,bcn,lebl,2,43,2022-11-05t10:35:00.000,ryanair,fr,ryr,6558,fr6558,ryr6558,,,,,12,,,,,
departure,active,lpl,eggp,6.0,2022-11-05t07:55:00.000,2022-11-05t07:55:00.000,noc,eikn,,,2022-11-05t09:00:00.000,ryanair,fr,ryr,6552,fr6552,ryr6552,2022-11-05t08:01:00.000,2022-11-05t08:01:00.000,2022-11-05t08:01:00.000,,17,,2022-11-05t08:47:00.000,2022-11-05t08:47:00.000,2022-11-05t08:47:00.000,
departure,active,lpl,eggp,1.0,2022-11-05t09:20:00.000,2022-11-05t09:20:00.000,dub,eidw,1,5,2022-11-05t10:15:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-11-05t09:21:00.000,2022-11-05t09:21:00.000,2022-11-05t09:21:00.000,,14,,2022-11-05t09:50:00.000,2022-11-05t09:50:00.000,2022-11-05t09:50:00.000,
departure,active,lpl,eggp,,2022-11-05t09:50:00.000,2022-11-05t09:50:00.000,kun,eyka,,,2022-11-05t14:40:00.000,ryanair,fr,ryr,6418,fr6418,ryr6418,,,,,16,,,,,
departure,active,lpl,eggp,15.0,2022-11-05t10:05:00.000,2022-11-05t10:20:00.000,agp,lemg,2,,2022-11-05t13:55:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,,,,,b17,,,,,
departure,active,lpl,eggp,,2022-11-05t10:50:00.000,2022-11-05t10:50:00.000,dub,eidw,1,3,2022-11-05t11:45:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,14,,,,,
departure,active,lpl,eggp,,2022-11-05t13:50:00.000,2022-11-05t13:50:00.000,cph,ekch,2,,2022-11-05t16:45:00.000,ryanair,fr,ryr,6556,fr6556,ryr6556,,,,,14,,,,,
departure,active,lpl,eggp,,2022-11-05t13:55:00.000,2022-11-05t13:55:00.000,bva,lfob,t1,,2022-11-05t16:15:00.000,ryanair,fr,ryr,4377,fr4377,ryr4377,,,,,17,,,,,
departure,active,lpl,eggp,8.0,2022-11-05t16:45:00.000,2022-11-05t16:45:00.000,ksc,lzkz,,,2022-11-05t20:25:00.000,ryanair,fr,ryr,3344,fr3344,ryr3344,2022-11-05t16:52:00.000,2022-11-05t16:52:00.000,2022-11-05t16:52:00.000,2022-11-05t20:12:00.000,16,,,,,
departure,active,lpl,eggp,,2022-11-05t17:15:00.000,2022-11-05t17:15:00.000,vie,loww,,,2022-11-05t20:35:00.000,ryanair,fr,ryr,9758,fr9758,ryr9758,,,,,12,,,,,
departure,active,lpl,eggp,,2022-11-05t17:25:00.000,2022-11-05t17:25:00.000,alc,leal,,4b,2022-11-05t21:10:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-11-05t19:00:00.000,2022-11-05t19:00:00.000,poz,eppo,,,2022-11-05t22:05:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,,,,,12,,,,,
departure,active,lpl,eggp,,2022-11-05t19:30:00.000,2022-11-05t19:30:00.000,szz,epsc,,,2022-11-05t22:25:00.000,ryanair,fr,ryr,9676,fr9676,ryr9676,2022-11-05t19:29:00.000,2022-11-05t19:29:00.000,2022-11-05t19:29:00.000,2022-11-05t22:05:00.000,17,,,,,
departure,active,lpl,eggp,3.0,2022-11-05t19:50:00.000,2022-11-05t19:50:00.000,dub,eidw,1,5,2022-11-05t20:45:00.000,ryanair,fr,ryr,5542,fr5542,ryr5542,2022-11-05t19:53:00.000,2022-11-05t19:53:00.000,2022-11-05t19:53:00.000,2022-11-05t20:25:00.000,17,,,,,
departure,active,lpl,eggp,6.0,2022-11-05t23:00:00.000,2022-11-05t23:00:00.000,dub,eidw,1,3,2022-11-05t23:55:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,2022-11-05t23:05:00.000,2022-11-05t23:05:00.000,2022-11-05t23:05:00.000,,1xn,,2022-11-05t23:35:00.000,2022-11-05t23:35:00.000,2022-11-05t23:35:00.000,
