type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,ncl,egnt,,,2022-08-29t13:05:00.000,2022-08-29t13:05:00.000,,,,gdn,epgd,,,7,2022-08-29t16:10:00.000,,ryanair,fr,ryr,8314,fr8314,ryr8314,,,,,,,,,,
departure,active,ncl,egnt,10,7.0,2022-08-29t16:35:00.000,2022-08-29t16:35:00.000,2022-08-29t16:42:00.000,2022-08-29t16:42:00.000,2022-08-29t16:42:00.000,rix,evra,,,b10,2022-08-29t20:55:00.000,2022-08-29t20:50:00.000,ryanair,fr,ryr,452,fr452,ryr452,,,,,,,,,,
departure,active,ncl,egnt,24,,2022-08-29t16:55:00.000,2022-08-29t16:55:00.000,,,,ibz,leib,1,09,17,2022-08-29t20:45:00.000,,ryanair,fr,ryr,418,fr418,ryr418,,,,,,,,,,
departure,active,ncl,egnt,20,2.0,2022-08-29t19:10:00.000,2022-08-29t19:10:00.000,2022-08-29t19:11:00.000,2022-08-29t19:11:00.000,2022-08-29t19:11:00.000,fao,lpfr,,,20,2022-08-29t22:15:00.000,2022-08-29t21:58:00.000,ryanair,fr,ryr,2342,fr2342,ryr2342,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-29t20:25:00.000,2022-08-29t20:25:00.000,,,,alc,leal,,7b,,2022-08-30t00:15:00.000,,ryanair,fr,ryr,4080,fr4080,ryr4080,,,,,,,,,,
departure,active,ncl,egnt,1,,2022-08-29t22:25:00.000,2022-08-29t22:25:00.000,,,,dub,eidw,1,3,105,2022-08-29t23:25:00.000,,ryanair,fr,ryr,175,fr175,ryr175,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t06:25:00.000,2022-08-30t06:25:00.000,,,,krk,epkk,t,,20,2022-08-30t10:00:00.000,,ryanair,fr,ryr,450,fr450,ryr450,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t06:50:00.000,2022-08-30t06:50:00.000,,,,tfs,gcts,,a6,,2022-08-30t11:30:00.000,,ryanair,fr,ryr,416,fr416,ryr416,,,,,,,,,,
departure,active,ncl,egnt,7,15.0,2022-08-30t08:50:00.000,2022-08-30t08:50:00.000,2022-08-30t09:05:00.000,2022-08-30t09:05:00.000,2022-08-30t09:05:00.000,pmi,lepa,,01,,2022-08-30t12:35:00.000,2022-08-30t12:31:00.000,ryanair,fr,ryr,2347,fr2347,ryr2347,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t09:25:00.000,2022-08-30t09:25:00.000,,,,agp,lemg,2,,b26,2022-08-30t13:30:00.000,,ryanair,fr,ryr,5159,fr5159,ryr5159,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t11:30:00.000,2022-08-30t11:30:00.000,,,,dub,eidw,1,2,112,2022-08-30t12:30:00.000,,ryanair,fr,ryr,173,fr173,ryr173,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t12:50:00.000,2022-08-30t12:50:00.000,,,,fue,gcfv,1,3,7,2022-08-30t17:20:00.000,,ryanair,fr,ryr,454,fr454,ryr454,,,,,,,,,,
departure,active,ncl,egnt,2,,2022-08-30t15:10:00.000,2022-08-30t15:10:00.000,,,,dub,eidw,1,5,108,2022-08-30t16:10:00.000,,ryanair,fr,ryr,175,fr175,ryr175,,,,,,,,,,
departure,active,ncl,egnt,7,,2022-08-30t17:40:00.000,2022-08-30t17:40:00.000,,,,mah,lemh,ter1,06,7,2022-08-30t21:20:00.000,,ryanair,fr,ryr,458,fr458,ryr458,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-30t20:00:00.000,2022-08-30t20:00:00.000,,,,alc,leal,,3b,,2022-08-30t23:50:00.000,,ryanair,fr,ryr,4080,fr4080,ryr4080,,,,,,,,,,
departure,active,ncl,egnt,7,,2022-08-31t06:40:00.000,2022-08-31t06:40:00.000,,,,pfo,lcph,,,7,2022-08-31t13:20:00.000,,ryanair,fr,ryr,427,fr427,ryr427,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-08-31t10:00:00.000,2022-08-31t10:00:00.000,,,,ibz,leib,1,09,17,2022-08-31t13:50:00.000,,ryanair,fr,ryr,5159,fr5159,ryr5159,,,,,,,,,,
departure,active,ncl,egnt,7,,2022-08-31t10:25:00.000,2022-08-31t10:25:00.000,,,,fao,lpfr,,,c7,2022-08-31t13:30:00.000,,ryanair,fr,ryr,2342,fr2342,ryr2342,,,,,,,,,,
departure,active,ncl,egnt,10,3.0,2022-08-31t11:00:00.000,2022-08-31t11:00:00.000,2022-08-31t11:02:00.000,2022-08-31t11:02:00.000,2022-08-31t11:02:00.000,alc,leal,,7b,,2022-08-31t14:50:00.000,2022-08-31t14:39:00.000,ryanair,fr,ryr,4080,fr4080,ryr4080,,,,,,,,,,
departure,active,ncl,egnt,26,24.0,2022-08-31t17:20:00.000,2022-08-31t17:20:00.000,2022-08-31t17:43:00.000,2022-08-31t17:43:00.000,2022-08-31t17:43:00.000,zad,ldzd,,,26,2022-08-31t21:00:00.000,2022-08-31t21:03:00.000,ryanair,fr,ryr,412,fr412,ryr412,3.0,,,,,,,,,
departure,active,ncl,egnt,24,10.0,2022-08-31t17:30:00.000,2022-08-31t17:40:00.000,,,,bgy,lime,,,24,2022-08-31t20:55:00.000,,ryanair,fr,ryr,460,fr460,ryr460,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-31t20:10:00.000,2022-08-31t20:10:00.000,,,,wro,epwr,,a,20,2022-08-31t23:20:00.000,,ryanair,fr,ryr,8310,fr8310,ryr8310,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-31t22:35:00.000,2022-08-31t22:35:00.000,,,,dub,eidw,1,5,110,2022-08-31t23:35:00.000,,ryanair,fr,ryr,175,fr175,ryr175,,,,,,,,,,
departure,active,ncl,egnt,20,25.0,2022-08-01t17:50:00.000,2022-08-01t17:50:00.000,2022-08-01t18:14:00.000,2022-08-01t18:14:00.000,2022-08-01t18:14:00.000,fra,eddf,1,,,2022-08-01t20:35:00.000,2022-08-01t20:31:00.000,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-02t11:20:00.000,2022-08-02t11:20:00.000,,,,fra,eddf,1,,,2022-08-02t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-08-03t17:50:00.000,2022-08-03t17:50:00.000,2022-08-03t17:58:00.000,2022-08-03t17:58:00.000,2022-08-03t17:58:00.000,fra,eddf,1,,,2022-08-03t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,20,19.0,2022-08-04t11:20:00.000,2022-08-04t11:20:00.000,2022-08-04t11:38:00.000,2022-08-04t11:38:00.000,2022-08-04t11:38:00.000,fra,eddf,1,,,2022-08-04t14:05:00.000,2022-08-04t13:56:00.000,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,20,24.0,2022-08-05t17:50:00.000,2022-08-05t17:50:00.000,2022-08-05t18:13:00.000,2022-08-05t18:13:00.000,2022-08-05t18:13:00.000,fra,eddf,1,,,2022-08-05t20:35:00.000,2022-08-05t20:33:00.000,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-06t11:20:00.000,2022-08-06t11:20:00.000,,,,fra,eddf,1,,,2022-08-06t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-07t17:50:00.000,2022-08-07t17:50:00.000,,,,fra,eddf,1,,,2022-08-07t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,22.0,2022-08-08t17:50:00.000,2022-08-08t17:50:00.000,2022-08-08t18:12:00.000,2022-08-08t18:12:00.000,2022-08-08t18:12:00.000,fra,eddf,1,,,2022-08-08t20:35:00.000,2022-08-08t20:31:00.000,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-08-10t17:50:00.000,2022-08-10t17:50:00.000,,,,fra,eddf,1,,,2022-08-10t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-11t11:20:00.000,2022-08-11t11:20:00.000,,,,fra,eddf,1,,,2022-08-11t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,19,20.0,2022-08-12t17:50:00.000,2022-08-12t17:50:00.000,2022-08-12t18:10:00.000,2022-08-12t18:10:00.000,2022-08-12t18:10:00.000,fra,eddf,1,,,2022-08-12t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-13t11:20:00.000,2022-08-13t11:20:00.000,,,,fra,eddf,1,,,2022-08-13t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,26,30.0,2022-08-14t17:50:00.000,2022-08-14t17:50:00.000,2022-08-14t18:19:00.000,2022-08-14t18:19:00.000,2022-08-14t18:19:00.000,fra,eddf,1,,,2022-08-14t20:35:00.000,2022-08-14t20:37:00.000,lufthansa,lh,dlh,951,lh951,dlh951,3.0,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-15t17:50:00.000,2022-08-15t17:50:00.000,,,,fra,eddf,1,,,2022-08-15t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,26.0,2022-08-16t11:20:00.000,2022-08-16t11:20:00.000,2022-08-16t11:45:00.000,2022-08-16t11:45:00.000,2022-08-16t11:45:00.000,fra,eddf,1,,,2022-08-16t14:05:00.000,2022-08-16t14:07:00.000,lufthansa,lh,dlh,967,lh967,dlh967,2.0,,,,,,,,,
departure,active,ncl,egnt,19,25.0,2022-08-17t17:50:00.000,2022-08-17t18:15:00.000,,,,fra,eddf,1,,,2022-08-17t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-18t11:20:00.000,2022-08-18t11:20:00.000,,,,fra,eddf,1,,,2022-08-18t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,19,22.0,2022-08-19t17:50:00.000,2022-08-19t17:50:00.000,2022-08-19t18:12:00.000,2022-08-19t18:12:00.000,2022-08-19t18:12:00.000,fra,eddf,1,,,2022-08-19t20:35:00.000,2022-08-19t20:31:00.000,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-20t11:20:00.000,2022-08-20t11:20:00.000,,,,fra,eddf,1,,,2022-08-20t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-21t17:50:00.000,2022-08-21t17:50:00.000,,,,fra,eddf,1,,,2022-08-21t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-22t17:50:00.000,2022-08-22t17:50:00.000,,,,fra,eddf,1,,,2022-08-22t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,20,40.0,2022-08-25t11:20:00.000,2022-08-25t12:00:00.000,,,,fra,eddf,1,,,2022-08-25t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-08-26t17:50:00.000,2022-08-26t17:50:00.000,,,,fra,eddf,1,,,2022-08-26t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-27t11:20:00.000,2022-08-27t11:20:00.000,,,,fra,eddf,1,,,2022-08-27t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,26,10.0,2022-08-28t17:50:00.000,2022-08-28t17:50:00.000,2022-08-28t18:00:00.000,2022-08-28t18:00:00.000,2022-08-28t18:00:00.000,fra,eddf,1,,,2022-08-28t20:35:00.000,2022-08-28t20:16:00.000,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-08-29t17:50:00.000,2022-08-29t17:50:00.000,,,,fra,eddf,1,,,2022-08-29t20:35:00.000,,lufthansa,lh,dlh,951,lh951,dlh951,,,,,,,,,,
departure,active,ncl,egnt,19,20.0,2022-08-30t11:20:00.000,2022-08-30t11:40:00.000,,,,fra,eddf,1,,,2022-08-30t14:05:00.000,,lufthansa,lh,dlh,967,lh967,dlh967,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-01t05:55:00.000,2022-08-01t05:55:00.000,,,,ams,eham,2,10,a08,2022-08-01t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-08-01t09:35:00.000,2022-08-01t09:45:00.000,,,,ams,eham,2,11,d25,2022-08-01t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,15.0,2022-08-01t13:45:00.000,2022-08-01t14:00:00.000,,,,ams,eham,2,11,a08,2022-08-01t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,19,15.0,2022-08-01t17:20:00.000,2022-08-01t17:35:00.000,,,,ams,eham,2,9,d44,2022-08-01t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-08-02t05:55:00.000,2022-08-02t06:05:00.000,,,,ams,eham,2,12,a08,2022-08-02t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,15.0,2022-08-02t09:35:00.000,2022-08-02t09:50:00.000,,,,ams,eham,,13,a08,2022-08-02t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-02t13:45:00.000,2022-08-02t13:45:00.000,,,,ams,eham,,,a08,2022-08-02t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-02t17:20:00.000,,,,,ams,eham,,,,2022-08-02t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-03t05:55:00.000,2022-08-03t05:55:00.000,,,,ams,eham,,,a08,2022-08-03t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-08-03t09:35:00.000,2022-08-03t09:35:00.000,2022-08-03t09:46:00.000,2022-08-03t09:46:00.000,2022-08-03t09:46:00.000,ams,eham,2,8,a08,2022-08-03t11:55:00.000,2022-08-03t11:42:00.000,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-03t13:45:00.000,2022-08-03t13:45:00.000,,,,ams,eham,,,a08,2022-08-03t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,14.0,2022-08-04t05:55:00.000,2022-08-04t05:55:00.000,2022-08-04t06:09:00.000,2022-08-04t06:09:00.000,2022-08-04t06:09:00.000,ams,eham,,13,a08,2022-08-04t08:15:00.000,2022-08-04t08:01:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-04t09:35:00.000,,,,,ams,eham,,,,2022-08-04t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-04t13:45:00.000,2022-08-04t13:45:00.000,,,,ams,eham,,,a08,2022-08-04t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,20.0,2022-08-04t17:20:00.000,2022-08-04t17:40:00.000,,,,ams,eham,2,12,d31,2022-08-04t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-05t05:55:00.000,2022-08-05t05:55:00.000,,,,ams,eham,,,a08,2022-08-05t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-05t09:35:00.000,2022-08-05t09:35:00.000,,,,ams,eham,,,a08,2022-08-05t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,6.0,2022-08-05t13:45:00.000,2022-08-05t13:51:00.000,,,,ams,eham,2,9,a08,2022-08-05t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,20.0,2022-08-06t05:55:00.000,2022-08-06t06:15:00.000,,,,ams,eham,2,9,a08,2022-08-06t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,28.0,2022-08-06t13:15:00.000,2022-08-06t13:15:00.000,2022-08-06t13:42:00.000,2022-08-06t13:42:00.000,2022-08-06t13:42:00.000,ams,eham,2,8,a08,2022-08-06t15:35:00.000,2022-08-06t15:34:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-06t17:20:00.000,2022-08-06t17:20:00.000,,,,ams,eham,,,d24,2022-08-06t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-07t05:55:00.000,2022-08-07t05:55:00.000,,,,ams,eham,,,a08,2022-08-07t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,20.0,2022-08-07t17:20:00.000,2022-08-07t17:40:00.000,,,,ams,eham,,8,d52,2022-08-07t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-08t05:55:00.000,2022-08-08t05:55:00.000,,,,ams,eham,,,a08,2022-08-08t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-08-08t13:45:00.000,2022-08-08t13:45:00.000,2022-08-08t13:48:00.000,2022-08-08t13:48:00.000,2022-08-08t13:48:00.000,ams,eham,2,13,a08,2022-08-08t16:05:00.000,2022-08-08t15:44:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,20.0,2022-08-09t05:55:00.000,2022-08-09t05:55:00.000,2022-08-09t06:15:00.000,2022-08-09t06:15:00.000,2022-08-09t06:15:00.000,ams,eham,2,11,a08,2022-08-09t08:15:00.000,2022-08-09t08:04:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-09t09:35:00.000,2022-08-09t09:35:00.000,,,,ams,eham,,,a08,2022-08-09t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-10t05:55:00.000,2022-08-10t05:55:00.000,,,,ams,eham,2,13,a08,2022-08-10t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-10t09:35:00.000,2022-08-10t09:35:00.000,,,,ams,eham,,,a08,2022-08-10t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-10t13:45:00.000,2022-08-10t13:45:00.000,,,,ams,eham,2,8,a08,2022-08-10t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-08-10t17:20:00.000,2022-08-10t17:20:00.000,2022-08-10t17:32:00.000,2022-08-10t17:32:00.000,2022-08-10t17:32:00.000,ams,eham,2,8,d47,2022-08-10t19:40:00.000,2022-08-10t19:27:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-11t05:55:00.000,2022-08-11t05:55:00.000,,,,ams,eham,,,a08,2022-08-11t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-11t09:35:00.000,2022-08-11t09:35:00.000,,,,ams,eham,,,a08,2022-08-11t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-11t13:45:00.000,2022-08-11t13:45:00.000,,,,ams,eham,,,d26,2022-08-11t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-11t17:20:00.000,,,,,ams,eham,,,,2022-08-11t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,unknown,ncl,egnt,,,2022-08-12t05:55:00.000,,,,,ams,eham,,,,2022-08-12t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-12t08:10:00.000,2022-08-12t08:10:00.000,,,,ams,eham,,12,a08,2022-08-12t10:30:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,33.0,2022-08-12t13:45:00.000,2022-08-12t13:45:00.000,2022-08-12t14:18:00.000,2022-08-12t14:18:00.000,2022-08-12t14:18:00.000,ams,eham,3,15,a08,2022-08-12t16:05:00.000,2022-08-12t16:11:00.000,klm,kl,klm,960,kl960,klm960,6.0,,,,,,,,,
departure,active,ncl,egnt,20,17.0,2022-08-12t17:20:00.000,2022-08-12t17:20:00.000,2022-08-12t17:36:00.000,2022-08-12t17:36:00.000,2022-08-12t17:36:00.000,ams,eham,,9,d56,2022-08-12t19:40:00.000,2022-08-12t19:28:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-13t05:55:00.000,2022-08-13t05:55:00.000,,,,ams,eham,2,11,a08,2022-08-13t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-13t09:30:00.000,2022-08-13t09:30:00.000,,,,ams,eham,,,a08,2022-08-13t11:50:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-13t17:20:00.000,2022-08-13t17:20:00.000,,,,ams,eham,,9,d10,2022-08-13t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-14t05:55:00.000,2022-08-14t05:55:00.000,,,,ams,eham,,,a08,2022-08-14t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,15.0,2022-08-14t13:15:00.000,2022-08-14t13:15:00.000,2022-08-14t13:30:00.000,2022-08-14t13:30:00.000,2022-08-14t13:30:00.000,ams,eham,2,8,a08,2022-08-14t15:35:00.000,2022-08-14t15:26:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-14t17:20:00.000,2022-08-14t17:20:00.000,,,,ams,eham,,,e09,2022-08-14t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,10.0,2022-08-15t08:10:00.000,2022-08-15t08:20:00.000,,,,ams,eham,,,a08,2022-08-15t10:30:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,20,24.0,2022-08-15t13:45:00.000,2022-08-15t13:55:00.000,2022-08-15t14:08:00.000,2022-08-15t14:08:00.000,2022-08-15t14:08:00.000,ams,eham,,9,d29,2022-08-15t16:05:00.000,2022-08-15t16:02:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-15t17:20:00.000,2022-08-15t17:20:00.000,,,,ams,eham,,,d25,2022-08-15t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-16t05:55:00.000,2022-08-16t05:55:00.000,,,,ams,eham,,,a08,2022-08-16t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,25.0,2022-08-16t17:20:00.000,2022-08-16t17:45:00.000,,,,ams,eham,2,10,e07,2022-08-16t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-17t05:55:00.000,2022-08-17t05:55:00.000,,,,ams,eham,2,12,a08,2022-08-17t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-17t09:35:00.000,2022-08-17t09:35:00.000,,,,ams,eham,,,a08,2022-08-17t11:55:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-17t13:45:00.000,2022-08-17t13:45:00.000,,,,ams,eham,,12,a08,2022-08-17t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,10.0,2022-08-18t08:10:00.000,2022-08-18t08:20:00.000,,,,ams,eham,,,a08,2022-08-18t10:30:00.000,,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,15.0,2022-08-18t13:45:00.000,2022-08-18t14:00:00.000,,,,ams,eham,,13,a08,2022-08-18t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-08-18t17:20:00.000,2022-08-18t17:20:00.000,,,,ams,eham,2,8,d25,2022-08-18t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-19t05:55:00.000,2022-08-19t05:55:00.000,,,,ams,eham,,,a08,2022-08-19t08:15:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-19t13:45:00.000,,,,,ams,eham,,,,2022-08-19t16:05:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-08-19t17:20:00.000,2022-08-19t17:20:00.000,,,,ams,eham,,,d22,2022-08-19t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,11.0,2022-08-20t05:55:00.000,2022-08-20t05:55:00.000,2022-08-20t06:05:00.000,2022-08-20t06:05:00.000,2022-08-20t06:05:00.000,ams,eham,2,12,a08,2022-08-20t08:15:00.000,2022-08-20t07:58:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-08-20t09:30:00.000,2022-08-20t09:30:00.000,2022-08-20t09:41:00.000,2022-08-20t09:41:00.000,2022-08-20t09:41:00.000,ams,eham,2,9,a08,2022-08-20t11:50:00.000,2022-08-20t11:38:00.000,klm,kl,klm,954,kl954,klm954,,,,,,,,,,
departure,active,ncl,egnt,,105.0,2022-08-20t17:20:00.000,2022-08-20t19:05:00.000,,,,ams,eham,2,12,d25,2022-08-20t19:40:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
