type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.delay,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,ema,egnx,,2022-01-17t17:45:00.000,2022-01-17t17:45:00.000,2022-01-17t17:41:00.000,2022-01-17t17:41:00.000,2022-01-17t17:41:00.000,alc,leal,7b,2022-01-17t21:20:00.000,2022-01-17t20:58:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-01-17t18:15:00.000,2022-01-17t18:15:00.000,2022-01-17t18:11:00.000,2022-01-17t18:11:00.000,2022-01-17t18:11:00.000,wro,epwr,,2022-01-17t21:30:00.000,2022-01-17t20:56:00.000,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,9.0,2022-01-18t11:55:00.000,2022-01-18t11:55:00.000,2022-01-18t12:03:00.000,2022-01-18t12:03:00.000,2022-01-18t12:03:00.000,krk,epkk,,2022-01-18t15:20:00.000,2022-01-18t15:04:00.000,ryanair,fr,ryr,1724,fr1724,ryr1724,t,,,,,,
departure,active,ema,egnx,9.0,2022-01-18t21:10:00.000,2022-01-18t21:10:00.000,2022-01-18t21:19:00.000,2022-01-18t21:19:00.000,2022-01-18t21:19:00.000,dub,eidw,4,2022-01-18t22:15:00.000,2022-01-18t22:02:00.000,ryanair,fr,ryr,537,fr537,ryr537,1,,102,,,,
departure,active,ema,egnx,9.0,2022-01-19t09:15:00.000,2022-01-19t09:15:00.000,2022-01-19t09:24:00.000,2022-01-19t09:24:00.000,2022-01-19t09:24:00.000,agp,lemg,,2022-01-19t13:05:00.000,2022-01-19t12:52:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,,2022-01-21t07:00:00.000,2022-01-21t07:00:00.000,,,,bud,lhbp,,2022-01-21t10:35:00.000,,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,30.0,2022-01-21t10:30:00.000,2022-01-21t10:30:00.000,2022-01-21t11:00:00.000,2022-01-21t11:00:00.000,2022-01-21t11:00:00.000,alc,leal,7b,2022-01-21t14:05:00.000,2022-01-21t13:54:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-01-21t10:50:00.000,2022-01-21t10:50:00.000,,,,wro,epwr,,2022-01-21t14:05:00.000,,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,,2022-01-21t13:30:00.000,2022-01-21t13:30:00.000,,,,tfs,gcts,a7,2022-01-21t18:00:00.000,,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,11.0,2022-01-21t13:55:00.000,2022-01-21t13:55:00.000,2022-01-21t14:05:00.000,2022-01-21t14:05:00.000,2022-01-21t14:05:00.000,noc,eikn,,2022-01-21t15:10:00.000,2022-01-21t15:05:00.000,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,
departure,active,ema,egnx,,2022-01-22t17:55:00.000,2022-01-22t17:45:00.000,2022-01-22t17:53:00.000,2022-01-22t17:53:00.000,2022-01-22t17:53:00.000,krk,epkk,,2022-01-22t21:20:00.000,2022-01-22t20:54:00.000,ryanair,fr,ryr,1724,fr1724,ryr1724,t,,,,,,
departure,active,ema,egnx,6.0,2022-01-22t21:10:00.000,2022-01-22t21:00:00.000,2022-01-22t21:16:00.000,2022-01-22t21:16:00.000,2022-01-22t21:16:00.000,dub,eidw,5,2022-01-22t22:15:00.000,2022-01-22t21:50:00.000,ryanair,fr,ryr,537,fr537,ryr537,1,,107,,,,
departure,active,ema,egnx,1.0,2022-01-22t10:45:00.000,2022-01-22t10:55:00.000,2022-01-22t10:46:00.000,2022-01-22t10:46:00.000,2022-01-22t10:46:00.000,dub,eidw,,2022-01-22t11:42:00.000,,ryanair,fr,ryr,1520,fr1520,ryr1520,,,,2022-01-22t11:30:00.000,2022-01-22t11:30:00.000,2022-01-22t11:30:00.000,
departure,active,ema,egnx,,2022-01-23t06:15:00.000,2022-01-23t06:15:00.000,2022-01-23t06:13:00.000,2022-01-23t06:13:00.000,2022-01-23t06:13:00.000,agp,lemg,,2022-01-23t10:05:00.000,2022-01-23t09:38:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,9.0,2022-01-23t18:05:00.000,2022-01-23t17:55:00.000,2022-01-23t18:13:00.000,2022-01-23t18:13:00.000,2022-01-23t18:13:00.000,alc,leal,5b,2022-01-23t21:40:00.000,2022-01-23t21:11:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-01-24t09:55:00.000,2022-01-24t09:55:00.000,,,,bud,lhbp,,2022-01-24t13:30:00.000,,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,6.0,2022-01-24t11:50:00.000,2022-01-24t11:50:00.000,2022-01-24t11:55:00.000,2022-01-24t11:55:00.000,2022-01-24t11:55:00.000,noc,eikn,,2022-01-24t13:05:00.000,2022-01-24t12:50:00.000,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,5
departure,active,ema,egnx,,2022-01-24t17:45:00.000,2022-01-24t17:35:00.000,2022-01-24t17:41:00.000,2022-01-24t17:41:00.000,2022-01-24t17:41:00.000,alc,leal,7b,2022-01-24t21:20:00.000,2022-01-24t20:54:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,2.0,2022-01-24t18:15:00.000,2022-01-24t18:05:00.000,2022-01-24t18:16:00.000,2022-01-24t18:16:00.000,2022-01-24t18:16:00.000,wro,epwr,,2022-01-24t21:30:00.000,2022-01-24t21:03:00.000,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,5.0,2022-01-24t08:45:00.000,2022-01-24t08:55:00.000,2022-01-24t08:50:00.000,2022-01-24t08:50:00.000,2022-01-24t08:50:00.000,snn,einn,,2022-01-24t09:58:00.000,2022-01-24t10:27:00.000,ryanair,fr,ryr,398,fr398,ryr398,,29.0,,,,,
departure,active,ema,egnx,,2022-01-25t11:55:00.000,2022-01-25t11:55:00.000,,,,krk,epkk,,2022-01-25t15:20:00.000,,ryanair,fr,ryr,1724,fr1724,ryr1724,t,,,,,,
departure,active,ema,egnx,10.0,2022-01-25t21:10:00.000,2022-01-25t21:20:00.000,,,,dub,eidw,5,2022-01-25t22:15:00.000,,ryanair,fr,ryr,537,fr537,ryr537,1,,108,,,,
departure,active,ema,egnx,11.0,2022-01-26t09:15:00.000,2022-01-26t09:15:00.000,2022-01-26t09:25:00.000,2022-01-26t09:25:00.000,2022-01-26t09:25:00.000,agp,lemg,,2022-01-26t13:05:00.000,2022-01-26t12:52:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,,2022-01-27t16:30:00.000,2022-01-27t16:40:00.000,2022-01-27t16:29:00.000,2022-01-27t16:29:00.000,2022-01-27t16:29:00.000,dub,eidw,,2022-01-27t17:30:00.000,2022-01-27t17:12:00.000,ryanair,fr,ryr,700,fr700,ryr700,,,,,,,
departure,active,ema,egnx,10.0,2022-01-28t07:00:00.000,2022-01-28t07:00:00.000,2022-01-28t07:10:00.000,2022-01-28t07:10:00.000,2022-01-28t07:10:00.000,bud,lhbp,,2022-01-28t10:35:00.000,2022-01-28t10:27:00.000,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,20.0,2022-01-28t10:30:00.000,2022-01-28t10:30:00.000,2022-01-28t10:49:00.000,2022-01-28t10:49:00.000,2022-01-28t10:49:00.000,alc,leal,7b,2022-01-28t14:05:00.000,2022-01-28t14:00:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,12.0,2022-01-28t10:50:00.000,2022-01-28t10:50:00.000,2022-01-28t11:01:00.000,2022-01-28t11:01:00.000,2022-01-28t11:01:00.000,wro,epwr,,2022-01-28t14:05:00.000,2022-01-28t13:50:00.000,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,11.0,2022-01-28t13:30:00.000,2022-01-28t13:30:00.000,2022-01-28t13:41:00.000,2022-01-28t13:41:00.000,2022-01-28t13:41:00.000,tfs,gcts,a7,2022-01-28t18:00:00.000,2022-01-28t17:50:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,16
departure,active,ema,egnx,1.0,2022-01-28t13:55:00.000,2022-01-28t13:55:00.000,2022-01-28t13:55:00.000,2022-01-28t13:55:00.000,2022-01-28t13:55:00.000,noc,eikn,,2022-01-28t15:10:00.000,2022-01-28t14:53:00.000,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,
departure,active,ema,egnx,6.0,2022-01-29t17:55:00.000,2022-01-29t17:45:00.000,2022-01-29t18:01:00.000,2022-01-29t18:01:00.000,2022-01-29t18:01:00.000,krk,epkk,,2022-01-29t21:20:00.000,2022-01-29t21:01:00.000,ryanair,fr,ryr,1724,fr1724,ryr1724,t,,,,,,
departure,active,ema,egnx,6.0,2022-01-29t21:10:00.000,2022-01-29t21:00:00.000,2022-01-29t21:16:00.000,2022-01-29t21:16:00.000,2022-01-29t21:16:00.000,dub,eidw,5,2022-01-29t22:15:00.000,2022-01-29t22:00:00.000,ryanair,fr,ryr,537,fr537,ryr537,1,,103,,,,
departure,active,ema,egnx,16.0,2022-01-30t06:15:00.000,2022-01-30t06:15:00.000,2022-01-30t06:31:00.000,2022-01-30t06:31:00.000,2022-01-30t06:31:00.000,agp,lemg,,2022-01-30t10:05:00.000,2022-01-30t10:01:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,1.0,2022-01-30t18:05:00.000,2022-01-30t17:55:00.000,2022-01-30t18:05:00.000,2022-01-30t18:05:00.000,2022-01-30t18:05:00.000,alc,leal,5b,2022-01-30t21:40:00.000,2022-01-30t21:24:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-01-30t21:40:00.000,,,,,man,egcc,,2022-01-30t22:03:00.000,,ryanair,fr,ryr,57,fr57,ryr57,,,,,,,
departure,active,ema,egnx,,2022-01-31t09:55:00.000,2022-01-31t09:55:00.000,,,,bud,lhbp,,2022-01-31t13:30:00.000,,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,2.0,2022-01-31t11:50:00.000,2022-01-31t11:50:00.000,2022-01-31t11:52:00.000,2022-01-31t11:52:00.000,2022-01-31t11:52:00.000,noc,eikn,,2022-01-31t13:05:00.000,2022-01-31t12:50:00.000,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,5
departure,active,ema,egnx,,2022-01-31t17:45:00.000,2022-01-31t17:45:00.000,,,,alc,leal,7b,2022-01-31t21:20:00.000,,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,13.0,2022-01-31t18:15:00.000,2022-01-31t18:15:00.000,2022-01-31t18:27:00.000,2022-01-31t18:27:00.000,2022-01-31t18:27:00.000,wro,epwr,,2022-01-31t21:30:00.000,2022-01-31t21:18:00.000,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,10.0,2022-01-31t17:30:00.000,2022-01-31t17:40:00.000,,,,stn,egss,,2022-01-31t18:13:00.000,,ryanair,fr,ryr,700,fr700,ryr700,,,,,,,
departure,active,ema,egnx,,2022-01-02t06:30:00.000,2022-01-02t06:30:00.000,,,,agp,lemg,,2022-01-02t10:35:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-01-02t06:30:00.000,2022-01-02t06:30:00.000,,,,alc,leal,,2022-01-02t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,12.0,2022-01-02t08:45:00.000,2022-01-02t08:57:00.000,,,,szg,lows,,2022-01-02t11:55:00.000,,jet2,ls,exs,697,ls697,exs697,,,,,,,
departure,active,ema,egnx,7.0,2022-01-02t09:00:00.000,2022-01-02t09:07:00.000,,,,lpa,gclp,41,2022-01-02t13:30:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,15.0,2022-01-02t09:05:00.000,2022-01-02t09:05:00.000,2022-01-02t09:20:00.000,2022-01-02t09:20:00.000,2022-01-02t09:20:00.000,tfs,gcts,a6,2022-01-02t13:35:00.000,2022-01-02t13:30:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-02t14:00:00.000,2022-01-02t14:00:00.000,,,,ace,gcrr,3,2022-01-02t18:15:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,17.0,2022-01-02t15:15:00.000,2022-01-02t15:15:00.000,2022-01-02t15:31:00.000,2022-01-02t15:31:00.000,2022-01-02t15:31:00.000,gva,lsgg,22,2022-01-02t18:05:00.000,2022-01-02t17:51:00.000,jet2,ls,exs,671,ls671,exs671,2,,,,,,
departure,active,ema,egnx,,2022-01-03t06:30:00.000,2022-01-03t06:30:00.000,,,,alc,leal,,2022-01-03t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-03t06:45:00.000,2022-01-03t06:45:00.000,,,,agp,lemg,,2022-01-03t10:45:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-01-03t09:05:00.000,2022-01-03t09:05:00.000,,,,tfs,gcts,a4,2022-01-03t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-03t10:10:00.000,2022-01-03t10:10:00.000,,,,ace,gcrr,2,2022-01-03t14:30:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-03t10:25:00.000,2022-01-03t10:25:00.000,,,,fnc,lpma,,2022-01-03t14:25:00.000,,jet2,ls,exs,623,ls623,exs623,,,,,,,
departure,active,ema,egnx,,2022-01-04t06:40:00.000,2022-01-04t06:40:00.000,,,,alc,leal,,2022-01-04t10:30:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-04t06:45:00.000,2022-01-04t06:45:00.000,,,,agp,lemg,,2022-01-04t10:50:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-01-04t09:05:00.000,2022-01-04t09:05:00.000,,,,tfs,gcts,a1,2022-01-04t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,5.0,2022-01-04t10:25:00.000,2022-01-04t10:30:00.000,,,,ace,gcrr,5,2022-01-04t14:45:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-04t11:00:00.000,2022-01-04t11:00:00.000,,,,fue,gcfv,5,2022-01-04t15:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,7.0,2022-01-04t14:20:00.000,2022-01-04t14:20:00.000,2022-01-04t14:26:00.000,2022-01-04t14:26:00.000,2022-01-04t14:26:00.000,lpa,gclp,41,2022-01-04t18:50:00.000,2022-01-04t18:33:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,16.0,2022-01-04t14:45:00.000,2022-01-04t15:01:00.000,,,,tfs,gcts,a1,2022-01-04t19:15:00.000,,jet2,ls,exs,651,ls651,exs651,,,,,,,
departure,active,ema,egnx,14.0,2022-01-05t08:35:00.000,2022-01-05t08:35:00.000,2022-01-05t08:49:00.000,2022-01-05t08:49:00.000,2022-01-05t08:49:00.000,lpa,gclp,41,2022-01-05t13:05:00.000,2022-01-05t12:56:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,10.0,2022-01-05t09:05:00.000,2022-01-05t09:15:00.000,,,,tfs,gcts,b1,2022-01-05t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,8.0,2022-01-05t10:00:00.000,2022-01-05t10:00:00.000,2022-01-05t10:08:00.000,2022-01-05t10:08:00.000,2022-01-05t10:08:00.000,ace,gcrr,5,2022-01-05t14:20:00.000,2022-01-05t14:00:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-05t11:00:00.000,2022-01-05t11:00:00.000,,,,fue,gcfv,4,2022-01-05t15:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,9.0,2022-01-06t09:00:00.000,2022-01-06t09:00:00.000,2022-01-06t09:09:00.000,2022-01-06t09:09:00.000,2022-01-06t09:09:00.000,lpa,gclp,41,2022-01-06t13:30:00.000,2022-01-06t13:20:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,10.0,2022-01-06t09:05:00.000,2022-01-06t09:05:00.000,2022-01-06t09:14:00.000,2022-01-06t09:14:00.000,2022-01-06t09:14:00.000,tfs,gcts,a4,2022-01-06t13:35:00.000,2022-01-06t13:26:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,18.0,2022-01-06t10:50:00.000,2022-01-06t10:50:00.000,2022-01-06t11:08:00.000,2022-01-06t11:08:00.000,2022-01-06t11:08:00.000,ace,gcrr,4,2022-01-06t15:10:00.000,2022-01-06t15:06:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-07t06:30:00.000,2022-01-07t06:30:00.000,,,,alc,leal,,2022-01-07t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-07t06:45:00.000,2022-01-07t06:45:00.000,,,,agp,lemg,,2022-01-07t10:45:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,14.0,2022-01-07t09:20:00.000,2022-01-07t09:20:00.000,2022-01-07t09:34:00.000,2022-01-07t09:34:00.000,2022-01-07t09:34:00.000,tfs,gcts,b4,2022-01-07t13:50:00.000,2022-01-07t13:47:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-08t06:30:00.000,2022-01-08t06:30:00.000,,,,alc,leal,,2022-01-08t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-08t08:45:00.000,2022-01-08t08:45:00.000,2022-01-08t08:45:00.000,2022-01-08t08:45:00.000,2022-01-08t08:45:00.000,szg,lows,,2022-01-08t11:55:00.000,2022-01-08t11:25:00.000,jet2,ls,exs,697,ls697,exs697,,,,,,,
departure,active,ema,egnx,,2022-01-08t09:05:00.000,2022-01-08t08:45:00.000,,,,tfs,gcts,b2,2022-01-08t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-08t10:00:00.000,2022-01-08t10:00:00.000,,,,ace,gcrr,5,2022-01-08t14:20:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-08t11:00:00.000,2022-01-08t11:00:00.000,,,,fue,gcfv,,2022-01-08t15:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,cancelled,ema,egnx,,2022-01-08t15:05:00.000,,,,,gva,lsgg,5,2022-01-08t17:55:00.000,,jet2,ls,exs,671,ls671,exs671,2,,,,,,
departure,active,ema,egnx,7.0,2022-01-09t09:00:00.000,2022-01-09t09:00:00.000,2022-01-09t09:07:00.000,2022-01-09t09:07:00.000,2022-01-09t09:07:00.000,lpa,gclp,41,2022-01-09t13:30:00.000,2022-01-09t13:13:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,6.0,2022-01-09t09:05:00.000,2022-01-09t09:05:00.000,2022-01-09t09:10:00.000,2022-01-09t09:10:00.000,2022-01-09t09:10:00.000,tfs,gcts,a4,2022-01-09t13:35:00.000,2022-01-09t13:22:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-09t10:00:00.000,2022-01-09t10:00:00.000,,,,ace,gcrr,5,2022-01-09t14:20:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-10t06:30:00.000,2022-01-10t06:30:00.000,,,,alc,leal,4b,2022-01-10t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-10t06:45:00.000,2022-01-10t06:45:00.000,,,,agp,lemg,,2022-01-10t10:45:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,21.0,2022-01-10t09:05:00.000,2022-01-10t09:05:00.000,2022-01-10t09:26:00.000,2022-01-10t09:26:00.000,2022-01-10t09:26:00.000,tfs,gcts,b4,2022-01-10t13:35:00.000,2022-01-10t13:34:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-10t10:25:00.000,2022-01-10t10:25:00.000,,,,fnc,lpma,,2022-01-10t14:25:00.000,,jet2,ls,exs,623,ls623,exs623,,,,,,,
departure,active,ema,egnx,,2022-01-11t09:05:00.000,2022-01-11t09:05:00.000,,,,tfs,gcts,b6,2022-01-11t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-11t10:25:00.000,2022-01-11t10:25:00.000,,,,ace,gcrr,5,2022-01-11t14:45:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-11t11:00:00.000,2022-01-11t11:00:00.000,,,,fue,gcfv,6,2022-01-11t15:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,11.0,2022-01-12t09:05:00.000,2022-01-12t09:05:00.000,2022-01-12t09:16:00.000,2022-01-12t09:16:00.000,2022-01-12t09:16:00.000,tfs,gcts,a6,2022-01-12t13:35:00.000,2022-01-12t13:24:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-13t09:00:00.000,2022-01-13t09:00:00.000,,,,lpa,gclp,36,2022-01-13t13:30:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,,2022-01-13t09:05:00.000,2022-01-13t09:05:00.000,,,,tfs,gcts,a4,2022-01-13t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-13t10:50:00.000,2022-01-13t10:50:00.000,,,,ace,gcrr,4,2022-01-13t15:10:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-01-14t06:30:00.000,2022-01-14t06:30:00.000,,,,alc,leal,,2022-01-14t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-01-14t06:45:00.000,2022-01-14t06:45:00.000,,,,agp,lemg,,2022-01-14t10:45:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,27.0,2022-01-14t09:20:00.000,2022-01-14t09:20:00.000,2022-01-14t09:47:00.000,2022-01-14t09:47:00.000,2022-01-14t09:47:00.000,tfs,gcts,a5,2022-01-14t13:50:00.000,2022-01-14t14:00:00.000,jet2,ls,exs,633,ls633,exs633,,11.0,,,,,
departure,active,ema,egnx,15.0,2022-01-15t06:30:00.000,2022-01-15t06:45:00.000,,,,alc,leal,,2022-01-15t10:15:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,31.0,2022-01-15t08:45:00.000,2022-01-15t08:45:00.000,2022-01-15t09:16:00.000,2022-01-15t09:16:00.000,2022-01-15t09:16:00.000,szg,lows,,2022-01-15t11:55:00.000,2022-01-15t11:57:00.000,jet2,ls,exs,697,ls697,exs697,,2.0,,,,,
departure,active,ema,egnx,27.0,2022-01-15t09:05:00.000,2022-01-15t09:05:00.000,2022-01-15t09:32:00.000,2022-01-15t09:32:00.000,2022-01-15t09:32:00.000,tfs,gcts,a3,2022-01-15t13:35:00.000,2022-01-15t13:37:00.000,jet2,ls,exs,633,ls633,exs633,,2.0,,,,,
departure,active,ema,egnx,20.0,2022-01-15t10:00:00.000,2022-01-15t10:00:00.000,2022-01-15t10:20:00.000,2022-01-15t10:20:00.000,2022-01-15t10:20:00.000,ace,gcrr,5,2022-01-15t14:20:00.000,2022-01-15t14:17:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,19.0,2022-01-15t11:00:00.000,2022-01-15t11:00:00.000,2022-01-15t11:18:00.000,2022-01-15t11:18:00.000,2022-01-15t11:18:00.000,fue,gcfv,5,2022-01-15t15:15:00.000,2022-01-15t15:19:00.000,jet2,ls,exs,613,ls613,exs613,,4.0,,,,,
departure,active,ema,egnx,15.0,2022-01-15t15:05:00.000,2022-01-15t15:20:00.000,,,,gva,lsgg,5,2022-01-15t17:55:00.000,,jet2,ls,exs,671,ls671,exs671,2,,,,,,
departure,active,ema,egnx,,2022-01-16t09:00:00.000,2022-01-16t09:00:00.000,,,,lpa,gclp,41,2022-01-16t13:30:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,,2022-01-16t09:05:00.000,2022-01-16t09:05:00.000,,,,tfs,gcts,a1,2022-01-16t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-16t10:00:00.000,2022-01-16t09:59:00.000,,,,ace,gcrr,7,2022-01-16t14:20:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,13.0,2022-01-17t06:30:00.000,2022-01-17t06:30:00.000,2022-01-17t06:43:00.000,2022-01-17t06:43:00.000,2022-01-17t06:43:00.000,alc,leal,2a,2022-01-17t10:15:00.000,2022-01-17t10:06:00.000,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,15.0,2022-01-17t06:45:00.000,2022-01-17t06:45:00.000,2022-01-17t06:59:00.000,2022-01-17t06:59:00.000,2022-01-17t06:59:00.000,agp,lemg,,2022-01-17t10:45:00.000,,jet2,ls,exs,605,ls605,exs605,,,,2022-01-17t08:20:00.000,2022-01-17t08:20:00.000,2022-01-17t08:20:00.000,
departure,active,ema,egnx,10.0,2022-01-17t09:05:00.000,2022-01-17t09:05:00.000,2022-01-17t09:14:00.000,2022-01-17t09:14:00.000,2022-01-17t09:14:00.000,tfs,gcts,a6,2022-01-17t13:35:00.000,2022-01-17t13:24:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,2.0,2022-01-17t10:25:00.000,2022-01-17t10:25:00.000,2022-01-17t10:27:00.000,2022-01-17t10:27:00.000,2022-01-17t10:27:00.000,fnc,lpma,,2022-01-17t14:25:00.000,2022-01-17t14:06:00.000,jet2,ls,exs,623,ls623,exs623,,,,,,,
departure,active,ema,egnx,10.0,2022-01-18t09:05:00.000,2022-01-18t09:15:00.000,,,,tfs,gcts,a5,2022-01-18t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-01-18t10:25:00.000,2022-01-18t10:25:00.000,,,,ace,gcrr,5,2022-01-18t14:45:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
