type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,gla,egpf,m,16,2022-11-18t15:00:00.000,2022-11-18t15:10:00.000,,,,syy,egpo,,,,2022-11-18t16:00:00.000,,klm,kl,klm,3175,kl3175,klm3175,10.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-18t17:15:00.000,2022-11-18t17:25:00.000,2022-11-18t17:33:00.000,2022-11-18t17:33:00.000,2022-11-18t17:33:00.000,ams,eham,,9,d23,2022-11-18t19:50:00.000,2022-11-18t19:42:00.000,klm,kl,klm,1478,kl1478,klm1478,19.0,,,,,,,,,,
departure,active,gla,egpf,m,16,2022-11-18t18:05:00.000,2022-11-18t18:15:00.000,2022-11-18t18:09:00.000,2022-11-18t18:09:00.000,2022-11-18t18:09:00.000,syy,egpo,,,,2022-11-18t19:00:00.000,2022-11-18t18:47:00.000,klm,kl,klm,3172,kl3172,klm3172,4.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,29,2022-11-19t06:05:00.000,2022-11-19t06:05:00.000,2022-11-19t06:13:00.000,2022-11-19t06:13:00.000,2022-11-19t06:13:00.000,ams,eham,,10,a08,2022-11-19t08:40:00.000,2022-11-19t08:26:00.000,klm,kl,klm,1470,kl1470,klm1470,8.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-19t10:40:00.000,2022-11-19t10:40:00.000,2022-11-19t10:35:00.000,2022-11-19t10:35:00.000,2022-11-19t10:35:00.000,ams,eham,,13,d05,2022-11-19t13:15:00.000,2022-11-19t12:46:00.000,klm,kl,klm,1474,kl1474,klm1474,,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-19t10:40:00.000,2022-11-19t10:50:00.000,2022-11-19t10:57:00.000,2022-11-19t10:57:00.000,2022-11-19t10:57:00.000,lsi,egpb,,,,2022-11-19t12:10:00.000,2022-11-19t12:01:00.000,klm,kl,klm,3821,kl3821,klm3821,18.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,1,2022-11-19t12:05:00.000,2022-11-19t12:05:00.000,2022-11-19t12:20:00.000,2022-11-19t12:20:00.000,2022-11-19t12:20:00.000,syy,egpo,,,,2022-11-19t13:10:00.000,2022-11-19t13:02:00.000,klm,kl,klm,3172,kl3172,klm3172,15.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,28,2022-11-19t17:25:00.000,2022-11-19t17:35:00.000,2022-11-19t17:25:00.000,2022-11-19t17:25:00.000,2022-11-19t17:25:00.000,ams,eham,,13,e20,2022-11-19t20:00:00.000,2022-11-19t19:33:00.000,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-11-20t06:05:00.000,2022-11-20t06:05:00.000,2022-11-20t06:10:00.000,2022-11-20t06:10:00.000,2022-11-20t06:10:00.000,ams,eham,,13,d22,2022-11-20t08:40:00.000,2022-11-20t08:21:00.000,klm,kl,klm,1470,kl1470,klm1470,6.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-11-20t09:00:00.000,2022-11-20t09:10:00.000,2022-11-20t09:11:00.000,2022-11-20t09:11:00.000,2022-11-20t09:11:00.000,ams,eham,,9,a08,2022-11-20t11:35:00.000,2022-11-20t11:29:00.000,klm,kl,klm,1472,kl1472,klm1472,12.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-20t12:05:00.000,2022-11-20t12:04:00.000,2022-11-20t12:12:00.000,2022-11-20t12:12:00.000,2022-11-20t12:12:00.000,syy,egpo,,,,2022-11-20t13:10:00.000,2022-11-20t12:56:00.000,klm,kl,klm,3172,kl3172,klm3172,8.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,15,2022-11-20t15:45:00.000,2022-11-20t15:55:00.000,2022-11-20t15:47:00.000,2022-11-20t15:47:00.000,2022-11-20t15:47:00.000,syy,egpo,,,,2022-11-20t16:45:00.000,2022-11-20t16:26:00.000,klm,kl,klm,3175,kl3175,klm3175,3.0,2022-11-20t16:26:00.000,2022-11-20t16:26:00.000,2022-11-20t16:26:00.000,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,1,2022-11-20t16:40:00.000,2022-11-20t17:34:00.000,,,,koi,egpa,,,,2022-11-20t17:55:00.000,,klm,kl,klm,3176,kl3176,klm3176,54.0,,,,,loganair,lm,log,432,lm432,log432
departure,active,gla,egpf,m,27c,2022-11-20t17:25:00.000,2022-11-20t17:35:00.000,2022-11-20t17:40:00.000,2022-11-20t17:40:00.000,2022-11-20t17:40:00.000,ams,eham,,16,d47,2022-11-20t20:00:00.000,2022-11-20t19:50:00.000,klm,kl,klm,1478,kl1478,klm1478,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-21t09:00:00.000,2022-11-21t09:42:00.000,2022-11-21t09:41:00.000,2022-11-21t09:41:00.000,2022-11-21t09:41:00.000,ams,eham,,9,a08,2022-11-21t11:35:00.000,2022-11-21t11:50:00.000,klm,kl,klm,1472,kl1472,klm1472,42.0,,,,16.0,,,,,,
departure,active,gla,egpf,m,4,2022-11-21t10:40:00.000,2022-11-21t10:50:00.000,2022-11-21t10:55:00.000,2022-11-21t10:55:00.000,2022-11-21t10:55:00.000,lsi,egpb,,,,2022-11-21t12:10:00.000,2022-11-21t11:58:00.000,klm,kl,klm,3821,kl3821,klm3821,16.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,15,2022-11-21t15:00:00.000,2022-11-21t15:10:00.000,2022-11-21t15:04:00.000,2022-11-21t15:04:00.000,2022-11-21t15:04:00.000,syy,egpo,,,,2022-11-21t16:00:00.000,2022-11-21t15:40:00.000,klm,kl,klm,3175,kl3175,klm3175,5.0,2022-11-21t15:42:00.000,2022-11-21t15:42:00.000,2022-11-21t15:42:00.000,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-21t17:15:00.000,2022-11-21t17:25:00.000,2022-11-21t17:22:00.000,2022-11-21t17:22:00.000,2022-11-21t17:22:00.000,ams,eham,,11,d43,2022-11-21t19:50:00.000,2022-11-21t19:31:00.000,klm,kl,klm,1478,kl1478,klm1478,8.0,,,,,,,,,,
departure,active,gla,egpf,m,14,2022-11-21t18:05:00.000,2022-11-21t18:15:00.000,2022-11-21t18:21:00.000,2022-11-21t18:21:00.000,2022-11-21t18:21:00.000,syy,egpo,,,,2022-11-21t19:00:00.000,2022-11-21t19:04:00.000,klm,kl,klm,3172,kl3172,klm3172,17.0,,,,5.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,36,2022-11-22t06:05:00.000,2022-11-22t06:12:00.000,2022-11-22t06:10:00.000,2022-11-22t06:10:00.000,2022-11-22t06:10:00.000,ams,eham,,8,d44,2022-11-22t08:40:00.000,2022-11-22t08:21:00.000,klm,kl,klm,1470,kl1470,klm1470,6.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-22t09:00:00.000,2022-11-22t09:14:00.000,2022-11-22t09:16:00.000,2022-11-22t09:16:00.000,2022-11-22t09:16:00.000,ams,eham,,9,a08,2022-11-22t11:35:00.000,2022-11-22t11:22:00.000,klm,kl,klm,1472,kl1472,klm1472,17.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-22t10:40:00.000,2022-11-22t10:50:00.000,2022-11-22t10:46:00.000,2022-11-22t10:46:00.000,2022-11-22t10:46:00.000,lsi,egpb,,,,2022-11-22t12:10:00.000,2022-11-22t12:03:00.000,klm,kl,klm,3821,kl3821,klm3821,7.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,15,2022-11-22t15:00:00.000,2022-11-22t15:06:00.000,2022-11-22t15:14:00.000,2022-11-22t15:14:00.000,2022-11-22t15:14:00.000,syy,egpo,,,,2022-11-22t16:00:00.000,2022-11-22t15:57:00.000,klm,kl,klm,3175,kl3175,klm3175,14.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-22t17:15:00.000,2022-11-22t17:24:00.000,2022-11-22t17:22:00.000,2022-11-22t17:22:00.000,2022-11-22t17:22:00.000,ams,eham,,12,d53,2022-11-22t19:50:00.000,2022-11-22t19:30:00.000,klm,kl,klm,1478,kl1478,klm1478,7.0,,,,,,,,,,
departure,active,gla,egpf,m,15,2022-11-22t18:05:00.000,2022-11-22t18:05:00.000,2022-11-22t18:12:00.000,2022-11-22t18:12:00.000,2022-11-22t18:12:00.000,syy,egpo,,,,2022-11-22t19:00:00.000,2022-11-22t18:52:00.000,klm,kl,klm,3172,kl3172,klm3172,8.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,30a,2022-11-23t09:00:00.000,2022-11-23t09:10:00.000,2022-11-23t09:17:00.000,2022-11-23t09:17:00.000,2022-11-23t09:17:00.000,ams,eham,,8,a08,2022-11-23t11:35:00.000,2022-11-23t11:29:00.000,klm,kl,klm,1472,kl1472,klm1472,17.0,,,,,,,,,,
departure,active,gla,egpf,m,5,2022-11-23t10:40:00.000,2022-11-23t10:37:00.000,2022-11-23t10:46:00.000,2022-11-23t10:46:00.000,2022-11-23t10:46:00.000,lsi,egpb,,,,2022-11-23t12:10:00.000,2022-11-23t11:52:00.000,klm,kl,klm,3821,kl3821,klm3821,6.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,15,2022-11-23t15:00:00.000,2022-11-23t15:10:00.000,2022-11-23t15:09:00.000,2022-11-23t15:09:00.000,2022-11-23t15:09:00.000,syy,egpo,,,,2022-11-23t16:00:00.000,2022-11-23t15:48:00.000,klm,kl,klm,3175,kl3175,klm3175,9.0,2022-11-23t15:50:00.000,2022-11-23t15:50:00.000,2022-11-23t15:50:00.000,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-23t17:15:00.000,2022-11-23t17:25:00.000,2022-11-23t17:19:00.000,2022-11-23t17:19:00.000,2022-11-23t17:19:00.000,ams,eham,,8,e09,2022-11-23t19:50:00.000,2022-11-23t19:31:00.000,klm,kl,klm,1478,kl1478,klm1478,5.0,,,,,,,,,,
departure,active,gla,egpf,m,16,2022-11-23t18:05:00.000,2022-11-23t18:15:00.000,2022-11-23t18:12:00.000,2022-11-23t18:12:00.000,2022-11-23t18:12:00.000,syy,egpo,,,,2022-11-23t19:00:00.000,2022-11-23t18:53:00.000,klm,kl,klm,3172,kl3172,klm3172,8.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,30a,2022-11-24t06:05:00.000,2022-11-24t06:05:00.000,2022-11-24t06:11:00.000,2022-11-24t06:11:00.000,2022-11-24t06:11:00.000,ams,eham,,8,e04,2022-11-24t08:40:00.000,2022-11-24t08:21:00.000,klm,kl,klm,1470,kl1470,klm1470,6.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-24t09:00:00.000,2022-11-24t09:10:00.000,2022-11-24t09:13:00.000,2022-11-24t09:13:00.000,2022-11-24t09:13:00.000,ams,eham,,10,a08,2022-11-24t11:35:00.000,2022-11-24t11:25:00.000,klm,kl,klm,1472,kl1472,klm1472,13.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-24t10:40:00.000,2022-11-24t10:50:00.000,2022-11-24t10:56:00.000,2022-11-24t10:56:00.000,2022-11-24t10:56:00.000,lsi,egpb,,,,2022-11-24t12:10:00.000,2022-11-24t12:03:00.000,klm,kl,klm,3821,kl3821,klm3821,16.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,16,2022-11-24t15:00:00.000,2022-11-24t16:08:00.000,,,,syy,egpo,,,,2022-11-24t16:00:00.000,,klm,kl,klm,3175,kl3175,klm3175,68.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-24t17:15:00.000,2022-11-24t17:09:00.000,2022-11-24t17:18:00.000,2022-11-24t17:18:00.000,2022-11-24t17:18:00.000,ams,eham,,17,d53,2022-11-24t19:50:00.000,2022-11-24t19:27:00.000,klm,kl,klm,1478,kl1478,klm1478,4.0,,,,,,,,,,
departure,active,gla,egpf,m,15,2022-11-24t18:05:00.000,2022-11-24t18:07:00.000,2022-11-24t18:16:00.000,2022-11-24t18:16:00.000,2022-11-24t18:16:00.000,syy,egpo,,,,2022-11-24t19:00:00.000,2022-11-24t18:54:00.000,klm,kl,klm,3172,kl3172,klm3172,12.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,30a,2022-11-25t06:05:00.000,2022-11-25t06:05:00.000,2022-11-25t06:11:00.000,2022-11-25t06:11:00.000,2022-11-25t06:11:00.000,ams,eham,2,11,d48,2022-11-25t08:40:00.000,2022-11-25t08:22:00.000,klm,kl,klm,1470,kl1470,klm1470,7.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-11-25t09:00:00.000,2022-11-25t08:58:00.000,2022-11-25t09:06:00.000,2022-11-25t09:06:00.000,2022-11-25t09:06:00.000,ams,eham,,10,a08,2022-11-25t11:35:00.000,2022-11-25t11:16:00.000,klm,kl,klm,1472,kl1472,klm1472,7.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-25t10:40:00.000,2022-11-25t10:50:00.000,2022-11-25t10:53:00.000,2022-11-25t10:53:00.000,2022-11-25t10:53:00.000,lsi,egpb,,,,2022-11-25t12:10:00.000,2022-11-25t12:03:00.000,klm,kl,klm,3821,kl3821,klm3821,14.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,16,2022-11-25t15:00:00.000,2022-11-25t15:10:00.000,2022-11-25t15:04:00.000,2022-11-25t15:04:00.000,2022-11-25t15:04:00.000,syy,egpo,,,,2022-11-25t16:00:00.000,2022-11-25t15:49:00.000,klm,kl,klm,3175,kl3175,klm3175,5.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-25t17:15:00.000,2022-11-25t17:25:00.000,2022-11-25t17:35:00.000,2022-11-25t17:35:00.000,2022-11-25t17:35:00.000,ams,eham,,13,e09,2022-11-25t19:50:00.000,2022-11-25t19:40:00.000,klm,kl,klm,1478,kl1478,klm1478,21.0,,,,,,,,,,
departure,active,gla,egpf,m,15,2022-11-25t18:05:00.000,2022-11-25t18:50:00.000,2022-11-25t18:41:00.000,2022-11-25t18:41:00.000,2022-11-25t18:41:00.000,syy,egpo,,,,2022-11-25t19:00:00.000,2022-11-25t19:22:00.000,klm,kl,klm,3172,kl3172,klm3172,37.0,,,,23.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,29,2022-11-26t06:05:00.000,2022-11-26t05:59:00.000,2022-11-26t06:09:00.000,2022-11-26t06:09:00.000,2022-11-26t06:09:00.000,ams,eham,,8,d29,2022-11-26t08:40:00.000,2022-11-26t08:15:00.000,klm,kl,klm,1470,kl1470,klm1470,4.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-26t10:40:00.000,2022-11-26t11:09:00.000,2022-11-26t11:09:00.000,2022-11-26t11:09:00.000,2022-11-26t11:09:00.000,ams,eham,,13,d41,2022-11-26t13:15:00.000,2022-11-26t13:09:00.000,klm,kl,klm,1474,kl1474,klm1474,29.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-26t10:40:00.000,2022-11-26t10:50:00.000,2022-11-26t10:45:00.000,2022-11-26t10:45:00.000,2022-11-26t10:45:00.000,lsi,egpb,,,,2022-11-26t12:10:00.000,2022-11-26t11:52:00.000,klm,kl,klm,3821,kl3821,klm3821,6.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,1,2022-11-26t12:05:00.000,2022-11-26t12:15:00.000,2022-11-26t12:26:00.000,2022-11-26t12:26:00.000,2022-11-26t12:26:00.000,syy,egpo,,,,2022-11-26t13:10:00.000,2022-11-26t13:09:00.000,klm,kl,klm,3172,kl3172,klm3172,22.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,27c,2022-11-26t17:25:00.000,2022-11-26t17:35:00.000,2022-11-26t17:23:00.000,2022-11-26t17:23:00.000,2022-11-26t17:23:00.000,ams,eham,,8,d23,2022-11-26t20:00:00.000,2022-11-26t19:26:00.000,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-11-27t06:05:00.000,2022-11-27t06:05:00.000,2022-11-27t06:11:00.000,2022-11-27t06:11:00.000,2022-11-27t06:11:00.000,ams,eham,,11,d22,2022-11-27t08:40:00.000,2022-11-27t08:21:00.000,klm,kl,klm,1470,kl1470,klm1470,7.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-11-27t09:00:00.000,2022-11-27t10:05:00.000,,,,ams,eham,,8,a08,2022-11-27t11:35:00.000,,klm,kl,klm,1472,kl1472,klm1472,65.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-27t12:05:00.000,2022-11-27t12:15:00.000,2022-11-27t12:18:00.000,2022-11-27t12:18:00.000,2022-11-27t12:18:00.000,syy,egpo,,,,2022-11-27t13:10:00.000,2022-11-27t12:58:00.000,klm,kl,klm,3172,kl3172,klm3172,13.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,15,2022-11-27t15:45:00.000,2022-11-27t15:55:00.000,2022-11-27t15:56:00.000,2022-11-27t15:56:00.000,2022-11-27t15:56:00.000,syy,egpo,,,,2022-11-27t16:45:00.000,2022-11-27t16:37:00.000,klm,kl,klm,3175,kl3175,klm3175,12.0,2022-11-27t16:38:00.000,2022-11-27t16:38:00.000,2022-11-27t16:38:00.000,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,1,2022-11-27t16:40:00.000,2022-11-27t16:50:00.000,2022-11-27t16:54:00.000,2022-11-27t16:54:00.000,2022-11-27t16:54:00.000,koi,egpa,,,,2022-11-27t17:55:00.000,2022-11-27t17:42:00.000,klm,kl,klm,3176,kl3176,klm3176,15.0,,,,,loganair,lm,log,432,lm432,log432
departure,active,gla,egpf,m,27c,2022-11-27t17:25:00.000,2022-11-27t17:35:00.000,2022-11-27t17:50:00.000,2022-11-27t17:50:00.000,2022-11-27t17:50:00.000,ams,eham,,15,d28,2022-11-27t20:00:00.000,2022-11-27t19:57:00.000,klm,kl,klm,1478,kl1478,klm1478,25.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-11-28t09:00:00.000,2022-11-28t09:35:00.000,,,,ams,eham,,11,a08,2022-11-28t11:35:00.000,,klm,kl,klm,1472,kl1472,klm1472,35.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-28t10:40:00.000,2022-11-28t10:50:00.000,2022-11-28t11:00:00.000,2022-11-28t11:00:00.000,2022-11-28t11:00:00.000,lsi,egpb,,,,2022-11-28t12:10:00.000,2022-11-28t12:11:00.000,klm,kl,klm,3821,kl3821,klm3821,20.0,,,,2.0,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,15,2022-11-28t15:00:00.000,2022-11-28t15:10:00.000,2022-11-28t15:17:00.000,2022-11-28t15:17:00.000,2022-11-28t15:17:00.000,syy,egpo,,,,2022-11-28t16:00:00.000,2022-11-28t16:01:00.000,klm,kl,klm,3175,kl3175,klm3175,18.0,,,,2.0,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-28t17:15:00.000,2022-11-28t17:36:00.000,2022-11-28t17:55:00.000,2022-11-28t17:55:00.000,2022-11-28t17:55:00.000,ams,eham,2,11,d03,2022-11-28t19:50:00.000,2022-11-28t20:01:00.000,klm,kl,klm,1478,kl1478,klm1478,40.0,,,,11.0,,,,,,
departure,active,gla,egpf,m,16,2022-11-28t18:05:00.000,2022-11-28t18:15:00.000,2022-11-28t18:17:00.000,2022-11-28t18:17:00.000,2022-11-28t18:17:00.000,syy,egpo,,,,2022-11-28t19:00:00.000,2022-11-28t19:00:00.000,klm,kl,klm,3172,kl3172,klm3172,13.0,,,,1.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,34,2022-11-29t09:00:00.000,2022-11-29t09:27:00.000,2022-11-29t09:35:00.000,2022-11-29t09:35:00.000,2022-11-29t09:35:00.000,ams,eham,,12,a08,2022-11-29t11:35:00.000,2022-11-29t11:42:00.000,klm,kl,klm,1472,kl1472,klm1472,35.0,,,,7.0,,,,,,
departure,active,gla,egpf,m,1,2022-11-29t10:40:00.000,2022-11-29t11:30:00.000,2022-11-29t11:24:00.000,2022-11-29t11:24:00.000,2022-11-29t11:24:00.000,lsi,egpb,,,,2022-11-29t12:10:00.000,2022-11-29t12:28:00.000,klm,kl,klm,3821,kl3821,klm3821,45.0,,,,19.0,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,16,2022-11-29t15:00:00.000,2022-11-29t15:10:00.000,2022-11-29t15:07:00.000,2022-11-29t15:07:00.000,2022-11-29t15:07:00.000,syy,egpo,,,,2022-11-29t16:00:00.000,2022-11-29t15:52:00.000,klm,kl,klm,3175,kl3175,klm3175,7.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-29t17:15:00.000,2022-11-29t17:25:00.000,2022-11-29t17:37:00.000,2022-11-29t17:37:00.000,2022-11-29t17:37:00.000,ams,eham,,12,e07,2022-11-29t19:50:00.000,2022-11-29t19:46:00.000,klm,kl,klm,1478,kl1478,klm1478,22.0,,,,,,,,,,
departure,active,gla,egpf,m,15,2022-11-29t18:05:00.000,2022-11-29t18:15:00.000,2022-11-29t18:22:00.000,2022-11-29t18:22:00.000,2022-11-29t18:22:00.000,syy,egpo,,,,2022-11-29t19:00:00.000,2022-11-29t19:01:00.000,klm,kl,klm,3172,kl3172,klm3172,17.0,,,,1.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,28,2022-11-30t06:05:00.000,2022-11-30t06:15:00.000,2022-11-30t06:10:00.000,2022-11-30t06:10:00.000,2022-11-30t06:10:00.000,ams,eham,,10,d28,2022-11-30t08:40:00.000,2022-11-30t08:24:00.000,klm,kl,klm,1470,kl1470,klm1470,6.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-11-30t09:00:00.000,2022-11-30t09:10:00.000,2022-11-30t09:10:00.000,2022-11-30t09:10:00.000,2022-11-30t09:10:00.000,ams,eham,,13,a08,2022-11-30t11:35:00.000,2022-11-30t11:18:00.000,klm,kl,klm,1472,kl1472,klm1472,11.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-11-30t10:40:00.000,2022-11-30t11:24:00.000,,,,lsi,egpb,,,,2022-11-30t12:10:00.000,,klm,kl,klm,3821,kl3821,klm3821,44.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,15,2022-11-30t15:00:00.000,2022-11-30t15:10:00.000,2022-11-30t15:14:00.000,2022-11-30t15:14:00.000,2022-11-30t15:14:00.000,syy,egpo,,,,2022-11-30t16:00:00.000,2022-11-30t15:59:00.000,klm,kl,klm,3175,kl3175,klm3175,15.0,,,,,loganair,lm,log,476,lm476,log476
departure,active,gla,egpf,m,27c,2022-11-30t17:15:00.000,2022-11-30t17:27:00.000,2022-11-30t17:27:00.000,2022-11-30t17:27:00.000,2022-11-30t17:27:00.000,ams,eham,,9,d18,2022-11-30t19:50:00.000,2022-11-30t19:39:00.000,klm,kl,klm,1478,kl1478,klm1478,13.0,,,,,,,,,,
departure,active,gla,egpf,m,15,2022-11-30t18:05:00.000,2022-11-30t18:15:00.000,2022-11-30t18:16:00.000,2022-11-30t18:16:00.000,2022-11-30t18:16:00.000,syy,egpo,,,,2022-11-30t19:00:00.000,2022-11-30t18:57:00.000,klm,kl,klm,3172,kl3172,klm3172,12.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,30a,2022-11-01t07:45:00.000,,2022-11-01t08:06:00.000,2022-11-01t08:06:00.000,2022-11-01t08:06:00.000,ayt,ltai,2,205,,2022-11-01t15:35:00.000,2022-11-01t15:26:00.000,jet2,ls,exs,109,ls109,exs109,21.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-11-01t08:45:00.000,2022-11-01t09:30:00.000,,,,tfs,gcts,,b6,,2022-11-01t13:30:00.000,,jet2,ls,exs,155,ls155,exs155,45.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-11-01t09:30:00.000,2022-11-01t09:30:00.000,2022-11-01t09:40:00.000,2022-11-01t09:40:00.000,2022-11-01t09:40:00.000,ace,gcrr,1,4,,2022-11-01t14:10:00.000,2022-11-01t13:56:00.000,jet2,ls,exs,167,ls167,exs167,10.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-11-01t10:15:00.000,2022-11-01t10:15:00.000,2022-11-01t10:40:00.000,2022-11-01t10:40:00.000,2022-11-01t10:40:00.000,lpa,gclp,,37,,2022-11-01t14:55:00.000,2022-11-01t15:13:00.000,jet2,ls,exs,143,ls143,exs143,25.0,,,,18.0,,,,,,
departure,active,gla,egpf,,,2022-11-01t10:30:00.000,2022-11-01t10:40:00.000,2022-11-01t10:38:00.000,2022-11-01t10:38:00.000,2022-11-01t10:38:00.000,mad,lemd,,,,2022-11-01t14:09:00.000,2022-11-01t14:09:00.000,jet2,ls,exs,6470,ls6470,exs6470,8.0,,,,1.0,,,,,,
departure,active,gla,egpf,m,27c,2022-11-02t07:45:00.000,,2022-11-02t07:58:00.000,2022-11-02t07:58:00.000,2022-11-02t07:58:00.000,pfo,lcph,,,,2022-11-02t14:45:00.000,2022-11-02t14:30:00.000,jet2,ls,exs,157,ls157,exs157,14.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-11-02t08:45:00.000,2022-11-02t08:45:00.000,,,,tfs,gcts,,a5,,2022-11-02t13:30:00.000,,jet2,ls,exs,155,ls155,exs155,,,,,,,,,,,
departure,active,gla,egpf,m,,2022-11-02t09:30:00.000,,,,,lca,lclk,,,,2022-11-02t16:40:00.000,,jet2,ls,exs,141,ls141,exs141,,,,,,,,,,,
departure,active,gla,egpf,m,,2022-11-02t09:30:00.000,,,,,fue,gcfv,,5,,2022-11-02t14:20:00.000,,jet2,ls,exs,137,ls137,exs137,,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-11-03t06:40:00.000,2022-11-03t07:00:00.000,2022-11-03t07:16:00.000,2022-11-03t07:16:00.000,2022-11-03t07:16:00.000,fao,lpfr,,,,2022-11-03t10:05:00.000,2022-11-03t10:18:00.000,jet2,ls,exs,173,ls173,exs173,37.0,,,,14.0,,,,,,
departure,active,gla,egpf,m,36,2022-11-03t07:45:00.000,2022-11-03t07:45:00.000,2022-11-03t08:04:00.000,2022-11-03t08:04:00.000,2022-11-03t08:04:00.000,ayt,ltai,2,205,,2022-11-03t15:35:00.000,2022-11-03t15:26:00.000,jet2,ls,exs,109,ls109,exs109,20.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-11-03t08:45:00.000,2022-11-03t08:45:00.000,2022-11-03t09:00:00.000,2022-11-03t09:00:00.000,2022-11-03t09:00:00.000,tfs,gcts,,b3,,2022-11-03t13:30:00.000,2022-11-03t13:34:00.000,jet2,ls,exs,155,ls155,exs155,16.0,,,,5.0,,,,,,
