type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,ltn,eggw,2,2.0,2022-09-23t16:10:00.000,2022-09-23t16:10:00.000,2022-09-23t16:11:00.000,2022-09-23t16:11:00.000,2022-09-23t16:11:00.000,kir,eiky,2022-09-23t17:30:00.000,2022-09-23t17:21:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,4,,,,
departure,active,ltn,eggw,2,5.0,2022-09-23t16:35:00.000,2022-09-23t16:35:00.000,2022-09-23t16:40:00.000,2022-09-23t16:40:00.000,2022-09-23t16:40:00.000,dub,eidw,2022-09-23t17:45:00.000,2022-09-23t17:33:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,4,11,,,,
departure,active,ltn,eggw,2,7.0,2022-09-23t17:05:00.000,2022-09-23t17:05:00.000,2022-09-23t17:11:00.000,2022-09-23t17:11:00.000,2022-09-23t17:11:00.000,vno,eyvi,2022-09-23t21:45:00.000,2022-09-23t21:29:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,10,,,,
departure,active,ltn,eggw,2,34.0,2022-09-23t17:10:00.000,2022-09-23t17:10:00.000,2022-09-23t17:43:00.000,2022-09-23t17:43:00.000,2022-09-23t17:43:00.000,nap,lirn,2022-09-23t20:50:00.000,2022-09-23t21:03:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,15,,,,13.0
departure,active,ltn,eggw,2,180.0,2022-09-23t17:30:00.000,2022-09-23t20:30:00.000,,,,bcn,lebl,2022-09-23t20:40:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,44,16,,,,
departure,active,ltn,eggw,2,20.0,2022-09-23t20:00:00.000,2022-09-23t20:11:00.000,2022-09-23t20:20:00.000,2022-09-23t20:20:00.000,2022-09-23t20:20:00.000,ork,eick,2022-09-23t21:15:00.000,2022-09-23t21:20:00.000,ryanair,fr,ryr,423,fr423,ryr423,,3,15,,,,5.0
departure,active,ltn,eggw,2,9.0,2022-09-23t20:15:00.000,2022-09-23t20:15:00.000,2022-09-23t20:24:00.000,2022-09-23t20:24:00.000,2022-09-23t20:24:00.000,dub,eidw,2022-09-23t21:25:00.000,2022-09-23t21:11:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,3,14,,,,
departure,active,ltn,eggw,2,13.0,2022-09-24t06:20:00.000,2022-09-24t06:20:00.000,2022-09-24t06:32:00.000,2022-09-24t06:32:00.000,2022-09-24t06:32:00.000,agp,lemg,2022-09-24t10:05:00.000,2022-09-24t09:57:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,11,,,,
departure,active,ltn,eggw,2,16.0,2022-09-24t06:30:00.000,2022-09-24t06:30:00.000,2022-09-24t06:46:00.000,2022-09-24t06:46:00.000,2022-09-24t06:46:00.000,dub,eidw,2022-09-24t07:40:00.000,2022-09-24t07:42:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,7,103,,,,3.0
departure,active,ltn,eggw,2,11.0,2022-09-24t06:50:00.000,2022-09-24t06:50:00.000,2022-09-24t07:00:00.000,2022-09-24t07:00:00.000,2022-09-24t07:00:00.000,boj,lbbg,2022-09-24t12:15:00.000,2022-09-24t11:57:00.000,ryanair,fr,ryr,6167,fr6167,ryr6167,,,15,,,,
departure,active,ltn,eggw,2,,2022-09-24t07:00:00.000,2022-09-24t07:00:00.000,,,,fue,gcfv,2022-09-24t11:15:00.000,,ryanair,fr,ryr,3525,fr3525,ryr3525,1,6,2,,,,
departure,active,ltn,eggw,2,15.0,2022-09-24t07:40:00.000,2022-09-24t07:40:00.000,2022-09-24t07:54:00.000,2022-09-24t07:54:00.000,2022-09-24t07:54:00.000,cta,licc,2022-09-24t11:50:00.000,2022-09-24t11:46:00.000,ryanair,fr,ryr,628,fr628,ryr628,,,,,,,
departure,active,ltn,eggw,2,,2022-09-24t08:00:00.000,2022-09-24t08:00:00.000,,,,rze,eprz,2022-09-24t11:25:00.000,,ryanair,fr,ryr,3472,fr3472,ryr3472,,,16,,,,
departure,active,ltn,eggw,2,15.0,2022-09-24t10:00:00.000,2022-09-24t10:15:00.000,,,,noc,eikn,2022-09-24t11:20:00.000,,ryanair,fr,ryr,8142,fr8142,ryr8142,,,16,,,,
departure,active,ltn,eggw,2,20.0,2022-09-24t11:25:00.000,2022-09-24t11:45:00.000,,,,kun,eyka,2022-09-24t15:55:00.000,,ryanair,fr,ryr,2144,fr2144,ryr2144,,,14,,,,
departure,active,ltn,eggw,2,24.0,2022-09-24t12:50:00.000,2022-09-24t13:00:00.000,2022-09-24t13:13:00.000,2022-09-24t13:13:00.000,2022-09-24t13:13:00.000,bzr,lfmu,2022-09-24t15:40:00.000,2022-09-24t15:39:00.000,ryanair,fr,ryr,3456,fr3456,ryr3456,,,12,,,,
departure,active,ltn,eggw,2,80.0,2022-09-24t13:55:00.000,2022-09-24t15:15:00.000,,,,vno,eyvi,2022-09-24t18:35:00.000,,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,115.0,2022-09-24t14:25:00.000,2022-09-24t16:20:00.000,,,,dub,eidw,2022-09-24t15:35:00.000,,ryanair,fr,ryr,338,fr338,ryr338,1,9,106,,,,
departure,active,ltn,eggw,2,34.0,2022-09-24t15:00:00.000,2022-09-24t15:00:00.000,2022-09-24t15:34:00.000,2022-09-24t15:34:00.000,2022-09-24t15:34:00.000,ath,lgav,2022-09-24t20:35:00.000,2022-09-24t20:46:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,11,,,,12.0
departure,active,ltn,eggw,2,100.0,2022-09-24t15:35:00.000,2022-09-24t17:15:00.000,,,,kir,eiky,2022-09-24t16:55:00.000,,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,20.0,2022-09-24t16:50:00.000,2022-09-24t17:10:00.000,,,,alc,leal,2022-09-24t20:20:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,7b,,,,,
departure,unknown,ltn,eggw,2,,2022-09-24t17:05:00.000,2022-09-24t17:05:00.000,,,,blq,lipe,2022-09-24t20:10:00.000,,ryanair,fr,ryr,3406,fr3406,ryr3406,,,3,,,,
departure,active,ltn,eggw,2,160.0,2022-09-24t17:35:00.000,2022-09-24t20:15:00.000,,,,svq,lezl,2022-09-24t21:15:00.000,,ryanair,fr,ryr,5620,fr5620,ryr5620,1,7,,,,,
departure,active,ltn,eggw,2,14.0,2022-09-24t17:50:00.000,2022-09-24t17:50:00.000,2022-09-24t18:04:00.000,2022-09-24t18:04:00.000,2022-09-24t18:04:00.000,nap,lirn,2022-09-24t21:30:00.000,2022-09-24t21:22:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,10,,,,
departure,active,ltn,eggw,5,145.0,2022-09-24t19:00:00.000,2022-09-24t21:25:00.000,,,,krk,epkk,2022-09-24t22:15:00.000,,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,5,105.0,2022-09-24t20:15:00.000,2022-09-24t22:00:00.000,,,,ork,eick,2022-09-24t21:30:00.000,,ryanair,fr,ryr,423,fr423,ryr423,,1,2,,,,
departure,active,ltn,eggw,5,5.0,2022-09-24t22:10:00.000,2022-09-24t22:15:00.000,,,,dub,eidw,2022-09-24t23:20:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,8,16,,,,
departure,active,ltn,eggw,2,25.0,2022-09-25t06:25:00.000,2022-09-25t06:25:00.000,2022-09-25t06:50:00.000,2022-09-25t06:50:00.000,2022-09-25t06:50:00.000,agp,lemg,2022-09-25t10:10:00.000,2022-09-25t10:12:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,b16,,,,3.0
departure,active,ltn,eggw,2,12.0,2022-09-25t06:30:00.000,2022-09-25t06:30:00.000,2022-09-25t06:41:00.000,2022-09-25t06:41:00.000,2022-09-25t06:41:00.000,ace,gcrr,2022-09-25t10:35:00.000,2022-09-25t10:27:00.000,ryanair,fr,ryr,3511,fr3511,ryr3511,1,1,,,,,
departure,active,ltn,eggw,2,44.0,2022-09-25t06:30:00.000,2022-09-25t06:30:00.000,2022-09-25t07:13:00.000,2022-09-25t07:13:00.000,2022-09-25t07:13:00.000,tfs,gcts,2022-09-25t11:00:00.000,,ryanair,fr,ryr,3513,fr3513,ryr3513,,b2,,,,,
departure,active,ltn,eggw,2,25.0,2022-09-25t06:30:00.000,2022-09-25t06:30:00.000,2022-09-25t06:54:00.000,2022-09-25t06:54:00.000,2022-09-25t06:54:00.000,dub,eidw,2022-09-25t07:40:00.000,2022-09-25t07:45:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,1,,,,5.0
departure,active,ltn,eggw,2,19.0,2022-09-25t06:50:00.000,2022-09-25t06:50:00.000,2022-09-25t07:09:00.000,2022-09-25t07:09:00.000,2022-09-25t07:09:00.000,mla,lmml,2022-09-25t10:55:00.000,2022-09-25t10:57:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,15,,,,3.0
departure,active,ltn,eggw,5,21.0,2022-09-25t08:15:00.000,2022-09-25t08:15:00.000,2022-09-25t08:35:00.000,2022-09-25t08:35:00.000,2022-09-25t08:35:00.000,luz,eplb,2022-09-25t11:50:00.000,2022-09-25t11:46:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,5,15.0,2022-09-25t08:55:00.000,2022-09-25t08:55:00.000,2022-09-25t09:10:00.000,2022-09-25t09:10:00.000,2022-09-25t09:10:00.000,kun,eyka,2022-09-25t13:25:00.000,2022-09-25t13:27:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,12,,,,2.0
departure,active,ltn,eggw,5,25.0,2022-09-25t09:00:00.000,2022-09-25t09:00:00.000,2022-09-25t09:25:00.000,2022-09-25t09:25:00.000,2022-09-25t09:25:00.000,vno,eyvi,2022-09-25t13:35:00.000,2022-09-25t13:44:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,14,,,,9.0
departure,active,ltn,eggw,5,16.0,2022-09-25t10:00:00.000,2022-09-25t10:00:00.000,2022-09-25t10:15:00.000,2022-09-25t10:15:00.000,2022-09-25t10:15:00.000,noc,eikn,2022-09-25t11:20:00.000,2022-09-25t11:18:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,15,,,,
departure,active,ltn,eggw,2,18.0,2022-09-25t13:25:00.000,2022-09-25t13:30:00.000,2022-09-25t13:42:00.000,2022-09-25t13:42:00.000,2022-09-25t13:42:00.000,blq,lipe,2022-09-25t16:30:00.000,,ryanair,fr,ryr,3406,fr3406,ryr3406,,,12,,,,
departure,active,ltn,eggw,2,16.0,2022-09-25t14:10:00.000,2022-09-25t14:10:00.000,2022-09-25t14:26:00.000,2022-09-25t14:26:00.000,2022-09-25t14:26:00.000,noc,eikn,2022-09-25t15:30:00.000,2022-09-25t15:30:00.000,ryanair,fr,ryr,8144,fr8144,ryr8144,,,16,,,,
departure,active,ltn,eggw,2,24.0,2022-09-25t14:25:00.000,2022-09-25t14:25:00.000,2022-09-25t14:49:00.000,2022-09-25t14:49:00.000,2022-09-25t14:49:00.000,dub,eidw,2022-09-25t15:35:00.000,2022-09-25t15:43:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,8,103,,,,8.0
departure,active,ltn,eggw,2,10.0,2022-09-25t15:25:00.000,2022-09-25t15:23:00.000,2022-09-25t15:35:00.000,2022-09-25t15:35:00.000,2022-09-25t15:35:00.000,nap,lirn,2022-09-25t19:05:00.000,2022-09-25t18:51:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,12,,,,
departure,active,ltn,eggw,2,15.0,2022-09-25t16:15:00.000,2022-09-25t16:15:00.000,2022-09-25t16:29:00.000,2022-09-25t16:29:00.000,2022-09-25t16:29:00.000,kir,eiky,2022-09-25t17:35:00.000,2022-09-25t17:34:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,14,,,,
departure,active,ltn,eggw,2,10.0,2022-09-25t16:40:00.000,2022-09-25t16:50:00.000,,,,rmu,lemi,2022-09-25t20:25:00.000,,ryanair,fr,ryr,3452,fr3452,ryr3452,,,21,,,,
departure,active,ltn,eggw,2,,2022-09-25t17:35:00.000,2022-09-25t17:30:00.000,,,,bcn,lebl,2022-09-25t20:45:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,45,15,,,,
departure,active,ltn,eggw,2,15.0,2022-09-25t17:35:00.000,2022-09-25t17:50:00.000,,,,alc,leal,2022-09-25t21:05:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,7a,,,,,
departure,active,ltn,eggw,2,42.0,2022-09-25t18:30:00.000,2022-09-25t18:55:00.000,2022-09-25t19:12:00.000,2022-09-25t19:12:00.000,2022-09-25t19:12:00.000,bzg,epby,2022-09-25t21:30:00.000,2022-09-25t21:54:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,25.0
departure,active,ltn,eggw,5,,2022-09-25t20:10:00.000,2022-09-25t20:10:00.000,,,,dub,eidw,2022-09-25t21:20:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,6,111,,,,
departure,active,ltn,eggw,5,4.0,2022-09-25t20:10:00.000,2022-09-25t20:10:00.000,2022-09-25t20:14:00.000,2022-09-25t20:14:00.000,2022-09-25t20:14:00.000,fao,lpfr,2022-09-25t23:00:00.000,2022-09-25t22:37:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,c10,,,,
departure,active,ltn,eggw,5,30.0,2022-09-25t22:00:00.000,2022-09-25t22:30:00.000,,,,ork,eick,2022-09-25t23:15:00.000,,ryanair,fr,ryr,423,fr423,ryr423,,2,16,,,,
departure,active,ltn,eggw,2,4.0,2022-09-26t06:15:00.000,2022-09-26t06:15:00.000,2022-09-26t06:18:00.000,2022-09-26t06:18:00.000,2022-09-26t06:18:00.000,agp,lemg,2022-09-26t10:00:00.000,2022-09-26t09:36:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,b14,,,,
departure,active,ltn,eggw,2,,2022-09-26t06:25:00.000,2022-09-26t06:25:00.000,,,,lpa,gclp,2022-09-26t10:50:00.000,,ryanair,fr,ryr,3515,fr3515,ryr3515,,32,11,,,,
departure,active,ltn,eggw,2,9.0,2022-09-26t06:30:00.000,2022-09-26t06:30:00.000,2022-09-26t06:38:00.000,2022-09-26t06:38:00.000,2022-09-26t06:38:00.000,dub,eidw,2022-09-26t07:40:00.000,2022-09-26t07:34:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,3,,,,
departure,active,ltn,eggw,2,,2022-09-26t06:30:00.000,2022-09-26t06:30:00.000,,,,ath,lgav,2022-09-26t12:05:00.000,,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,b15,,,,
departure,active,ltn,eggw,2,31.0,2022-09-26t06:50:00.000,2022-09-26t06:50:00.000,2022-09-26t07:21:00.000,2022-09-26t07:21:00.000,2022-09-26t07:21:00.000,vno,eyvi,2022-09-26t11:30:00.000,2022-09-26t11:38:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,16,,,,8.0
departure,active,ltn,eggw,2,15.0,2022-09-26t08:20:00.000,2022-09-26t08:20:00.000,2022-09-26t08:34:00.000,2022-09-26t08:34:00.000,2022-09-26t08:34:00.000,rmu,lemi,2022-09-26t12:05:00.000,2022-09-26t11:44:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,6,,,,
departure,active,ltn,eggw,2,,2022-09-26t10:00:00.000,2022-09-26t10:00:00.000,,,,kir,eiky,2022-09-26t11:20:00.000,,ryanair,fr,ryr,842,fr842,ryr842,,,16,,,,
departure,active,ltn,eggw,5,39.0,2022-09-26t12:50:00.000,2022-09-26t13:10:00.000,2022-09-26t13:28:00.000,2022-09-26t13:28:00.000,2022-09-26t13:28:00.000,noc,eikn,2022-09-26t14:10:00.000,2022-09-26t14:20:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,15,,,,10.0
departure,active,ltn,eggw,2,12.0,2022-09-26t14:00:00.000,2022-09-26t14:00:00.000,2022-09-26t14:12:00.000,2022-09-26t14:12:00.000,2022-09-26t14:12:00.000,ork,eick,2022-09-26t15:15:00.000,2022-09-26t15:15:00.000,ryanair,fr,ryr,423,fr423,ryr423,,2,16,,,,
departure,active,ltn,eggw,2,22.0,2022-09-26t14:15:00.000,2022-09-26t14:15:00.000,2022-09-26t14:37:00.000,2022-09-26t14:37:00.000,2022-09-26t14:37:00.000,dub,eidw,2022-09-26t15:25:00.000,2022-09-26t15:38:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,6,14,,,,14.0
departure,active,ltn,eggw,2,12.0,2022-09-26t15:15:00.000,2022-09-26t15:15:00.000,2022-09-26t15:26:00.000,2022-09-26t15:26:00.000,2022-09-26t15:26:00.000,nap,lirn,2022-09-26t18:55:00.000,2022-09-26t18:40:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,3,,,,
departure,active,ltn,eggw,2,40.0,2022-09-26t15:20:00.000,2022-09-26t15:45:00.000,2022-09-26t16:00:00.000,2022-09-26t16:00:00.000,2022-09-26t16:00:00.000,bcn,lebl,2022-09-26t18:30:00.000,2022-09-26t18:42:00.000,ryanair,fr,ryr,7807,fr7807,ryr7807,2,45,11,,,,13.0
departure,active,ltn,eggw,2,30.0,2022-09-26t16:40:00.000,2022-09-26t17:10:00.000,,,,luz,eplb,2022-09-26t20:15:00.000,,ryanair,fr,ryr,582,fr582,ryr582,,,15,,,,
departure,active,ltn,eggw,2,,2022-09-26t16:45:00.000,2022-09-26t16:45:00.000,,,,alc,leal,2022-09-26t20:15:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,7b,,,,,
departure,active,ltn,eggw,2,36.0,2022-09-26t17:30:00.000,2022-09-26t17:40:00.000,2022-09-26t18:05:00.000,2022-09-26t18:05:00.000,2022-09-26t18:05:00.000,fao,lpfr,2022-09-26t20:20:00.000,2022-09-26t20:35:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,15.0
departure,active,ltn,eggw,2,8.0,2022-09-26t18:00:00.000,2022-09-26t18:00:00.000,2022-09-26t18:07:00.000,2022-09-26t18:07:00.000,2022-09-26t18:07:00.000,dub,eidw,2022-09-26t19:10:00.000,2022-09-26t19:03:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,9,16,,,,
departure,active,ltn,eggw,2,11.0,2022-09-26t19:45:00.000,2022-09-26t19:45:00.000,2022-09-26t19:56:00.000,2022-09-26t19:56:00.000,2022-09-26t19:56:00.000,kun,eyka,2022-09-27t00:15:00.000,2022-09-27t00:09:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,
departure,active,ltn,eggw,2,42.0,2022-09-26t20:50:00.000,2022-09-26t21:20:00.000,2022-09-26t21:32:00.000,2022-09-26t21:32:00.000,2022-09-26t21:32:00.000,dub,eidw,2022-09-26t22:00:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,7,15,,,,
departure,active,ltn,eggw,2,14.0,2022-09-27t06:30:00.000,2022-09-27t06:30:00.000,2022-09-27t06:44:00.000,2022-09-27t06:44:00.000,2022-09-27t06:44:00.000,dub,eidw,2022-09-27t07:40:00.000,2022-09-27t07:41:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,107,,,,1.0
departure,active,ltn,eggw,2,16.0,2022-09-27t06:40:00.000,2022-09-27t06:40:00.000,2022-09-27t06:56:00.000,2022-09-27t06:56:00.000,2022-09-27t06:56:00.000,ath,lgav,2022-09-27t12:15:00.000,2022-09-27t12:06:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,16,,,,
departure,active,ltn,eggw,2,19.0,2022-09-27t06:45:00.000,2022-09-27t06:45:00.000,2022-09-27t07:04:00.000,2022-09-27t07:04:00.000,2022-09-27t07:04:00.000,boj,lbbg,2022-09-27t12:10:00.000,2022-09-27t12:04:00.000,ryanair,fr,ryr,6167,fr6167,ryr6167,,,1,,,,
departure,active,ltn,eggw,2,8.0,2022-09-27t06:50:00.000,2022-09-27t06:50:00.000,2022-09-27t06:58:00.000,2022-09-27t06:58:00.000,2022-09-27t06:58:00.000,agp,lemg,2022-09-27t10:35:00.000,2022-09-27t10:21:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,b11,,,,
departure,active,ltn,eggw,2,12.0,2022-09-27t07:20:00.000,2022-09-27t07:20:00.000,2022-09-27t07:31:00.000,2022-09-27t07:31:00.000,2022-09-27t07:31:00.000,rze,eprz,2022-09-27t10:45:00.000,2022-09-27t10:36:00.000,ryanair,fr,ryr,3472,fr3472,ryr3472,,,14,,,,
departure,active,ltn,eggw,2,,2022-09-27t08:15:00.000,2022-09-27t08:15:00.000,,,,fue,gcfv,2022-09-27t12:30:00.000,,ryanair,fr,ryr,3525,fr3525,ryr3525,1,5,15,,,,
departure,active,ltn,eggw,2,35.0,2022-09-27t08:55:00.000,2022-09-27t08:55:00.000,2022-09-27t09:29:00.000,2022-09-27t09:29:00.000,2022-09-27t09:29:00.000,kun,eyka,2022-09-27t13:25:00.000,2022-09-27t13:44:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,10,,,,19.0
departure,active,ltn,eggw,2,,2022-09-27t10:00:00.000,2022-09-27t10:00:00.000,,,,noc,eikn,2022-09-27t11:20:00.000,,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,34.0,2022-09-27t11:20:00.000,2022-09-27t11:26:00.000,2022-09-27t11:53:00.000,2022-09-27t11:53:00.000,2022-09-27t11:53:00.000,fao,lpfr,2022-09-27t14:10:00.000,2022-09-27t14:24:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,14.0
departure,active,ltn,eggw,2,100.0,2022-09-27t12:40:00.000,2022-09-27t14:20:00.000,,,,krk,epkk,2022-09-27t15:55:00.000,,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,20.0,2022-09-27t13:10:00.000,2022-09-27t13:10:00.000,2022-09-27t13:29:00.000,2022-09-27t13:29:00.000,2022-09-27t13:29:00.000,bzr,lfmu,2022-09-27t16:00:00.000,2022-09-27t15:54:00.000,ryanair,fr,ryr,3456,fr3456,ryr3456,,,15,,,,
departure,active,ltn,eggw,2,13.0,2022-09-27t14:05:00.000,2022-09-27t14:05:00.000,2022-09-27t14:17:00.000,2022-09-27t14:17:00.000,2022-09-27t14:17:00.000,dub,eidw,2022-09-27t15:15:00.000,2022-09-27t15:16:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,7,107,,,,2.0
departure,active,ltn,eggw,2,14.0,2022-09-27t15:20:00.000,2022-09-27t15:20:00.000,2022-09-27t15:33:00.000,2022-09-27t15:33:00.000,2022-09-27t15:33:00.000,cta,licc,2022-09-27t19:30:00.000,2022-09-27t19:10:00.000,ryanair,fr,ryr,628,fr628,ryr628,,,16,,,,
departure,active,ltn,eggw,2,2.0,2022-09-27t16:00:00.000,2022-09-27t16:00:00.000,2022-09-27t16:02:00.000,2022-09-27t16:02:00.000,2022-09-27t16:02:00.000,bzg,epby,2022-09-27t19:00:00.000,2022-09-27t18:46:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,15,,,,
departure,active,ltn,eggw,2,5.0,2022-09-27t16:10:00.000,2022-09-27t16:10:00.000,2022-09-27t16:15:00.000,2022-09-27t16:15:00.000,2022-09-27t16:15:00.000,kir,eiky,2022-09-27t17:30:00.000,2022-09-27t17:22:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,12,,,,
departure,active,ltn,eggw,2,44.0,2022-09-27t17:15:00.000,2022-09-27t17:35:00.000,2022-09-27t17:58:00.000,2022-09-27t17:58:00.000,2022-09-27t17:58:00.000,vno,eyvi,2022-09-27t21:55:00.000,2022-09-27t22:18:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,16,,,,23.0
departure,active,ltn,eggw,2,38.0,2022-09-27t17:55:00.000,2022-09-27t18:10:00.000,2022-09-27t18:32:00.000,2022-09-27t18:32:00.000,2022-09-27t18:32:00.000,svq,lezl,2022-09-27t21:35:00.000,2022-09-27t21:54:00.000,ryanair,fr,ryr,5620,fr5620,ryr5620,1,8,4,,,,20.0
departure,active,ltn,eggw,5,40.0,2022-09-27t18:10:00.000,2022-09-27t18:50:00.000,,,,alc,leal,2022-09-27t21:40:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,3b,,,,,
departure,active,ltn,eggw,5,,2022-09-27t19:35:00.000,2022-09-27t19:35:00.000,,,,mla,lmml,2022-09-27t23:45:00.000,,ryanair,fr,ryr,3882,fr3882,ryr3882,,,15,,,,
departure,active,ltn,eggw,5,13.0,2022-09-27t20:15:00.000,2022-09-27t20:15:00.000,2022-09-27t20:28:00.000,2022-09-27t20:28:00.000,2022-09-27t20:28:00.000,dub,eidw,2022-09-27t21:25:00.000,2022-09-27t21:22:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,6,109,,,,
departure,active,ltn,eggw,5,,2022-09-27t21:05:00.000,2022-09-27t21:05:00.000,,,,blq,lipe,2022-09-28t00:10:00.000,,ryanair,fr,ryr,3406,fr3406,ryr3406,,,14,,,,
departure,active,ltn,eggw,5,5.0,2022-09-27t22:25:00.000,2022-09-27t22:25:00.000,2022-09-27t22:29:00.000,2022-09-27t22:29:00.000,2022-09-27t22:29:00.000,dub,eidw,2022-09-27t23:35:00.000,2022-09-27t23:24:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,8,11,,,,
departure,active,ltn,eggw,2,19.0,2022-09-28t06:15:00.000,2022-09-28t06:15:00.000,2022-09-28t06:33:00.000,2022-09-28t06:33:00.000,2022-09-28t06:33:00.000,noc,eikn,2022-09-28t07:35:00.000,2022-09-28t07:38:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,11,,,,4.0
departure,active,ltn,eggw,2,36.0,2022-09-28t06:25:00.000,2022-09-28t06:25:00.000,2022-09-28t07:01:00.000,2022-09-28t07:01:00.000,2022-09-28t07:01:00.000,ath,lgav,2022-09-28t12:00:00.000,2022-09-28t11:44:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,b15,,,,
departure,active,ltn,eggw,2,21.0,2022-09-28t06:30:00.000,2022-09-28t06:30:00.000,2022-09-28t06:51:00.000,2022-09-28t06:51:00.000,2022-09-28t06:51:00.000,ace,gcrr,2022-09-28t10:35:00.000,2022-09-28t10:38:00.000,ryanair,fr,ryr,3511,fr3511,ryr3511,1,4,,,,,3.0
departure,active,ltn,eggw,2,6.0,2022-09-28t06:30:00.000,2022-09-28t06:30:00.000,2022-09-28t06:35:00.000,2022-09-28t06:35:00.000,2022-09-28t06:35:00.000,dub,eidw,2022-09-28t07:40:00.000,2022-09-28t07:29:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,1xs,,,,
departure,active,ltn,eggw,2,9.0,2022-09-28t07:20:00.000,2022-09-28t07:20:00.000,2022-09-28t07:28:00.000,2022-09-28t07:28:00.000,2022-09-28t07:28:00.000,tfs,gcts,2022-09-28t11:50:00.000,2022-09-28t11:29:00.000,ryanair,fr,ryr,3513,fr3513,ryr3513,,a2,4,,,,
